"NRC3_old","_defaultColorIndex","c","id","name"
"0.3747853350981116","11","0.00014936442377867998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3742701713687242","11","0.00015766244732193997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.373764837186835","11","0.00016596047086519998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3732685685137671","11","0.00017425849440845997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3727806916739646","11","0.00018255651795171998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3723006090901678","11","0.00019085454149497997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3718277877869981","11","0.00019915256503823996","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.37136175003355887","11","0.00020745058858149997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3709020656580508","11","0.00021574861212475996","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.37044834568328944","11","0.00022404663566801997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.37000023701594015","11","0.00023234465921127996","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3695574179838834","11","0.00024064268275453997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36911959456189847","11","0.0002489407062978","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.368686497160258","11","0.00025723872984105995","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36825787787695974","11","0.00026553675338431996","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3678335081343632","11","0.00027383477692758","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36741317663651857","11","0.00028213280047083994","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3669966875955859","11","0.00029043082401409995","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3665838591852742","11","0.00029872884755735997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3661745221867869","11","0.00030702687110062","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36576851879879274","11","0.00031532489464387994","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36536570158778814","11","0.00032362291818713995","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3649659325591399","11","0.00033192094173039997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3645690823322826","11","0.00034021896527365993","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.364175029406154","11","0.00034851698881691994","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36378365950310043","11","0.00035681501236017996","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3633948649812472","11","0.00036511303590343997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36300854430681156","11","0.00037341105944669993","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36262460157905274","11","0.00038170908298995994","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3622429461015875","11","0.00039000710653321996","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36186349199466306","11","0.0003983051300764799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3614861578437065","11","0.00040660315361973993","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36111086638009243","11","0.00041490117716299995","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.36073754419059234","11","0.00042319920070625996","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3603661214524229","11","0.0004314972242495199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3599965316911903","11","0.00043979524779277993","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35962871155936066","11","0.00044809327133603995","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3592626006331726","11","0.00045639129487929996","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35889814122614744","11","0.0004646893184225599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3585352782175748","11","0.00047298734196581994","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3581739588945287","11","0.00048128536550907995","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3578141328061325","11","0.00048958338905234","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3574557516289365","11","0.0004978814125956","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35709876904238697","11","0.0005061794361388599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3567431406134813","11","0.0005144774596821199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35638882368979247","11","0.0005227754832253799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3560357773001365","11","0.0005310735067686399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35568396206222425","11","0.0005393715303118999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.355333340096708","11","0.00054766955385516","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35498387494709094","11","0.00055596757739842","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3546355315050179","11","0.0005642656009416799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3542882759405135","11","0.0005725636244849399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35394207563677227","11","0.0005808616480281999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35359689912914416","11","0.0005891596715714599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3532527160479914","11","0.0005974576951147199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3529094970651188","11","0.0006057557186579799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35256721384351114","11","0.00061405374220124","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3522258389901292","11","0.0006223517657444999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35188534601154337","11","0.0006306497892877599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35154570927219575","11","0.0006389478128310199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35120690395510595","11","0.0006472458363742799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.350868906024848","11","0.0006555438599175399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3505316921926376","11","0.0006638418834607999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.35019523988338846","11","0.00067213990700406","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34985952720460095","11","0.0006804379305473199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3495245329169614","11","0.0006887359540905799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34919023640653846","11","0.0006970339776338399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3488566176584725","11","0.0007053320011770999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3485236572320599","11","0.0007136300247203599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34819133623714454","11","0.0007219280482636199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34785963631173267","11","0.0007302260718068799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3475285396007553","11","0.0007385240953501398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34719802873590705","11","0.0007468221188933999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3468680868164956","11","0.0007551201424366599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3465386973912396","11","0.0007634181659799199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34620984444096053","11","0.0007717161895231799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3458815123621132","11","0.0007800142130664399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3455536859511071","11","0.0007883122366096999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3452263503893726","11","0.0007966102601529598","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3448994912291295","11","0.0008049082836962198","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3445730943798157","11","0.0008132063072394799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3442471460951442","11","0.0008215043307827399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34392163296074685","11","0.0008298023543259999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34359654188237787","11","0.0008381003778692599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34327186007464383","11","0.0008463984014125199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34294757505023243","11","0.0008546964249557799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.342623674609613","11","0.0008629944484990398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.342300146831185","11","0.0008712924720422999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.341976980061849","11","0.0008795904955855599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3416541629079798","11","0.0008878885191288199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3413316842267805","11","0.0008961865426720799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3410095331179978","11","0.0009044845662153399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3406876989159805","11","0.0009127825897585999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34036617118206414","11","0.0009210806133018598","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.34004493969726474","11","0.0009293786368451198","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33972399445526813","11","0.0009376766603883799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3394033256556989","11","0.0009459746839316399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3390829236976558","11","0.0009542727074748999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.338762779173501","11","0.0009625707310181599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3384428828628917","11","0.0009708687545614199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.338123225727041","11","0.00097916677810468","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3378037989031997","11","0.0009874648016479398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33748459369934686","11","0.0009957628251912","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33716560158907904","11","0.0010040608487344599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33684681420669305","11","0.0010123588722777198","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33652822334244736","11","0.0010206568958209799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3362098209380007","11","0.0010289549193642398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.335891599082014","11","0.0010372529429075","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3355735500059125","11","0.0010455509664507598","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33525566607980073","11","0.00105384898999402","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3349379398085202","11","0.0010621470135372799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3346203638278485","11","0.0010704450370805398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33430293090083024","11","0.0010787430606237999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33398563391423536","11","0.0010870410841670598","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33366846587514054","11","0.00109533910771032","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.333351419907626","11","0.0011036371312535798","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3330344892495859","11","0.00111193515479684","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33271766724964513","11","0.0011202331783400998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33240094736417947","11","0.0011285312018833597","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3320843231544351","11","0.0011368292254266199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33176778828374215","11","0.0011451272489698798","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3314513365148208","11","0.00115342527251314","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3311349617071725","11","0.0011617232960563998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.330818657814558","11","0.00117002131959966","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.33050241888255394","11","0.0011783193431429198","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3301862390461881","11","0.0011866173666861797","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3298701125276492","11","0.0011949153902294399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3295540336340681","11","0.0012032134137726998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32923799675536836","11","0.0012115114373159599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3289219963621824","11","0.0012198094608592198","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3286060270038332","11","0.00122810748440248","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32829008330637577","11","0.0012364055079457398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3279741599706987","11","0.0012447035314889997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3276582517706829","11","0.0012530015550322599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32734235355141483","11","0.0012612995785755198","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3270264602274528","11","0.0012695976021187799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32671056678114485","11","0.0012778956256620398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32639466826099495","11","0.0012861936492053","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3260787597800777","11","0.0012944916727485598","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32576283651449767","11","0.0013027896962918197","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32544689370189395","11","0.0013110877198350798","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32513092663998633","11","0.0013193857433783397","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3248149306851641","11","0.0013276837669215999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3244989012511125","11","0.0013359817904648598","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3241828338074796","11","0.00134427981400812","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32386672387857846","11","0.0013525778375513798","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3235505670421266","11","0.0013608758610946397","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3232343589280188","11","0.0013691738846378998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32291809521713427","11","0.0013774719081811597","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32260177164017506","11","0.0013857699317244199","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3222853839765375","11","0.0013940679552676798","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.321968928053211","11","0.0014023659788109399","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3216523997437097","11","0.0014106640023541998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32133579496702896","11","0.0014189620258974597","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32101910968663094","11","0.0014272600494407198","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3207023399094572","11","0.0014355580729839797","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.320385481684965","11","0.0014438560965272398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.32006853110419053","11","0.0014521541200704998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3197514842988343","11","0.0014604521436137599","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3194343374403709","11","0.0014687501671570198","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.31911708673918154","11","0.0014770481907002797","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.31879972844370696","11","0.0014853462142435398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.31848225883962333","11","0.0014936442377867997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3181646742490374","11","0.0015019422613300598","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3178469710297016","11","0.0015102402848733197","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3175291455742494","11","0.0015185383084165799","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.31721119430944805","11","0.0015268363319598398","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3168931136954704","11","0.0015351343555030997","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3165749002251841","11","0.0015434323790463598","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3162565504234573","11","0.0015517304025896197","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.31593806084648146","11","0.0015600284261328798","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3156194280811106","11","0.0015683264496761397","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3153006487442147","11","0.0015766244732193999","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3149817194820503","11","0.0015849224967626598","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3146626369696436","11","0.0015932205203059197","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.31434339791018945","11","0.0016015185438491798","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.3140239990344639","11","0.0016098165673924397","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.31370443710024926","11","0.0016181145909356998","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
"0.31338470889177356","11","0.0016264126144789597","c6ba1350-c9db-4214-b60b-38d72ceffc28","Mno_relu_DS10_Osgd_W0.003"
