"Step","Eswimmer_Mnull_DS1000_W0.005_lr0.01 - train.proj_error_H2W","Eswimmer_Mnull_DS1000_W0.005_lr0.01 - train.proj_error_H2W__MIN","Eswimmer_Mnull_DS1000_W0.005_lr0.01 - train.proj_error_H2W__MAX"
"63","0.00457526883110404","0.00457526883110404","0.00457526883110404"
"64","0.004520570859313011","0.004520570859313011","0.004520570859313011"
"65","0.004469874780625105","0.004469874780625105","0.004469874780625105"
"66","0.004417793825268745","0.004417793825268745","0.004417793825268745"
"67","0.004368537105619907","0.004368537105619907","0.004368537105619907"
"68","0.00432189553976059","0.00432189553976059","0.00432189553976059"
"69","0.004275019746273756","0.004275019746273756","0.004275019746273756"
"70","0.004232426173985004","0.004232426173985004","0.004232426173985004"
"71","0.004188706167042255","0.004188706167042255","0.004188706167042255"
"72","0.004150231368839741","0.004150231368839741","0.004150231368839741"
"73","0.0041084811091423035","0.0041084811091423035","0.0041084811091423035"
"74","0.0040731183253228664","0.0040731183253228664","0.0040731183253228664"
"75","0.004032934550195932","0.004032934550195932","0.004032934550195932"
"76","0.003995517268776894","0.003995517268776894","0.003995517268776894"
"77","0.0039630974642932415","0.0039630974642932415","0.0039630974642932415"
"78","0.003926330246031284","0.003926330246031284","0.003926330246031284"
"79","0.00389262568205595","0.00389262568205595","0.00389262568205595"
"80","0.003857213305309415","0.003857213305309415","0.003857213305309415"
"81","0.0038254307582974434","0.0038254307582974434","0.0038254307582974434"
"82","0.0037903357297182083","0.0037903357297182083","0.0037903357297182083"
"83","0.0037591583095490932","0.0037591583095490932","0.0037591583095490932"
"84","0.0037267219740897417","0.0037267219740897417","0.0037267219740897417"
"85","0.0036986893974244595","0.0036986893974244595","0.0036986893974244595"
"86","0.003668467979878187","0.003668467979878187","0.003668467979878187"
"87","0.003643318545073271","0.003643318545073271","0.003643318545073271"
"88","0.0036173141561448574","0.0036173141561448574","0.0036173141561448574"
"89","0.003590822219848633","0.003590822219848633","0.003590822219848633"
"90","0.003566131228581071","0.003566131228581071","0.003566131228581071"
"91","0.0035415810998529196","0.0035415810998529196","0.0035415810998529196"
"92","0.003515802323818207","0.003515802323818207","0.003515802323818207"
"93","0.003493593307211995","0.003493593307211995","0.003493593307211995"
"94","0.0034673104528337717","0.0034673104528337717","0.0034673104528337717"
"95","0.0034494558349251747","0.0034494558349251747","0.0034494558349251747"
"96","0.0034253576304763556","0.0034253576304763556","0.0034253576304763556"
"97","0.0034033318515866995","0.0034033318515866995","0.0034033318515866995"
"98","0.003381395945325494","0.003381395945325494","0.003381395945325494"
"99","0.0033602891489863396","0.0033602891489863396","0.0033602891489863396"
"100","0.003340700641274452","0.003340700641274452","0.003340700641274452"
"101","0.003320778952911496","0.003320778952911496","0.003320778952911496"
"102","0.003305780468508601","0.003305780468508601","0.003305780468508601"
"103","0.003288575215265155","0.003288575215265155","0.003288575215265155"
"104","0.0032696910202503204","0.0032696910202503204","0.0032696910202503204"
"105","0.0032515220809727907","0.0032515220809727907","0.0032515220809727907"
"106","0.003232455113902688","0.003232455113902688","0.003232455113902688"
"107","0.0032157457899302244","0.0032157457899302244","0.0032157457899302244"
"108","0.0031961670611053705","0.0031961670611053705","0.0031961670611053705"
"109","0.003179589519277215","0.003179589519277215","0.003179589519277215"
"110","0.0031644226983189583","0.0031644226983189583","0.0031644226983189583"
"111","0.003146073315292597","0.003146073315292597","0.003146073315292597"
"112","0.0031306419987231493","0.0031306419987231493","0.0031306419987231493"
"113","0.003112676553428173","0.003112676553428173","0.003112676553428173"
"114","0.003097466193139553","0.003097466193139553","0.003097466193139553"
"115","0.0030811228789389133","0.0030811228789389133","0.0030811228789389133"
"116","0.003064918564632535","0.003064918564632535","0.003064918564632535"
"117","0.00304764648899436","0.00304764648899436","0.00304764648899436"
"118","0.0030335350893437862","0.0030335350893437862","0.0030335350893437862"
"119","0.0030181531328707933","0.0030181531328707933","0.0030181531328707933"
"120","0.0030024992302060127","0.0030024992302060127","0.0030024992302060127"
"121","0.0029876362532377243","0.0029876362532377243","0.0029876362532377243"
"122","0.0029752179980278015","0.0029752179980278015","0.0029752179980278015"
"123","0.0029583200812339783","0.0029583200812339783","0.0029583200812339783"
"124","0.0029446640983223915","0.0029446640983223915","0.0029446640983223915"
"125","0.002930178539827466","0.002930178539827466","0.002930178539827466"
"126","0.002913821954280138","0.002913821954280138","0.002913821954280138"
"127","0.002898971550166607","0.002898971550166607","0.002898971550166607"
"128","0.0028854995034635067","0.0028854995034635067","0.0028854995034635067"
"129","0.002868805779144168","0.002868805779144168","0.002868805779144168"
"130","0.0028559910133481026","0.0028559910133481026","0.0028559910133481026"
"131","0.002840934321284294","0.002840934321284294","0.002840934321284294"
"132","0.0028283221181482077","0.0028283221181482077","0.0028283221181482077"
"133","0.002814903622493148","0.002814903622493148","0.002814903622493148"
"134","0.002804168500006199","0.002804168500006199","0.002804168500006199"
"135","0.002791482023894787","0.002791482023894787","0.002791482023894787"
"136","0.0027796297799795866","0.0027796297799795866","0.0027796297799795866"
"137","0.002770415972918272","0.002770415972918272","0.002770415972918272"
"138","0.0027593979611992836","0.0027593979611992836","0.0027593979611992836"
"139","0.0027478334959596395","0.0027478334959596395","0.0027478334959596395"
"140","0.0027370660100132227","0.0027370660100132227","0.0027370660100132227"
"141","0.0027250577695667744","0.0027250577695667744","0.0027250577695667744"
"142","0.002713979221880436","0.002713979221880436","0.002713979221880436"
"143","0.0027055919636040926","0.0027055919636040926","0.0027055919636040926"
"144","0.0026952927000820637","0.0026952927000820637","0.0026952927000820637"
"145","0.0026848234701901674","0.0026848234701901674","0.0026848234701901674"
"146","0.0026746816001832485","0.0026746816001832485","0.0026746816001832485"
"147","0.0026657250709831715","0.0026657250709831715","0.0026657250709831715"
"148","0.002655385062098503","0.002655385062098503","0.002655385062098503"
"149","0.0026462660171091557","0.0026462660171091557","0.0026462660171091557"
"150","0.002636076882481575","0.002636076882481575","0.002636076882481575"
"151","0.002626786706969142","0.002626786706969142","0.002626786706969142"
"152","0.00261788466013968","0.00261788466013968","0.00261788466013968"
"153","0.002609312068670988","0.002609312068670988","0.002609312068670988"
"154","0.002597966231405735","0.002597966231405735","0.002597966231405735"
"155","0.0025884415954351425","0.0025884415954351425","0.0025884415954351425"
"156","0.002578080864623189","0.002578080864623189","0.002578080864623189"
"157","0.002570081502199173","0.002570081502199173","0.002570081502199173"
"158","0.002560954075306654","0.002560954075306654","0.002560954075306654"
"159","0.002551641082391143","0.002551641082391143","0.002551641082391143"
"160","0.0025418417062610388","0.0025418417062610388","0.0025418417062610388"
"161","0.0025358342099934816","0.0025358342099934816","0.0025358342099934816"
"162","0.002528437878936529","0.002528437878936529","0.002528437878936529"
"163","0.0025200489908456802","0.0025200489908456802","0.0025200489908456802"
"164","0.0025114340241998434","0.0025114340241998434","0.0025114340241998434"
"165","0.002505674259737134","0.002505674259737134","0.002505674259737134"
"166","0.0024954264517873526","0.0024954264517873526","0.0024954264517873526"
"167","0.0024868822656571865","0.0024868822656571865","0.0024868822656571865"
"168","0.0024813564959913492","0.0024813564959913492","0.0024813564959913492"
"169","0.0024736018385738134","0.0024736018385738134","0.0024736018385738134"
"170","0.0024654611479490995","0.0024654611479490995","0.0024654611479490995"
"171","0.0024589127860963345","0.0024589127860963345","0.0024589127860963345"
"172","0.0024524941109120846","0.0024524941109120846","0.0024524941109120846"
"173","0.002446678699925542","0.002446678699925542","0.002446678699925542"
"174","0.0024393119383603334","0.0024393119383603334","0.0024393119383603334"
"175","0.0024334974586963654","0.0024334974586963654","0.0024334974586963654"
"176","0.002426830120384693","0.002426830120384693","0.002426830120384693"
"177","0.002421259880065918","0.002421259880065918","0.002421259880065918"
"178","0.0024126283824443817","0.0024126283824443817","0.0024126283824443817"
"179","0.0024073130916804075","0.0024073130916804075","0.0024073130916804075"
"180","0.002399579854682088","0.002399579854682088","0.002399579854682088"
"181","0.0023940238170325756","0.0023940238170325756","0.0023940238170325756"
"182","0.002385085681453347","0.002385085681453347","0.002385085681453347"
"183","0.0023766763042658567","0.0023766763042658567","0.0023766763042658567"
"184","0.0023722657933831215","0.0023722657933831215","0.0023722657933831215"
"185","0.002364779356867075","0.002364779356867075","0.002364779356867075"
"186","0.002358411904424429","0.002358411904424429","0.002358411904424429"
"187","0.0023505287244915962","0.0023505287244915962","0.0023505287244915962"
"188","0.0023441535886377096","0.0023441535886377096","0.0023441535886377096"
"189","0.0023375728633254766","0.0023375728633254766","0.0023375728633254766"
"190","0.0023310843389481306","0.0023310843389481306","0.0023310843389481306"
"191","0.0023254670668393373","0.0023254670668393373","0.0023254670668393373"
"192","0.002316379453986883","0.002316379453986883","0.002316379453986883"
"193","0.002310024341568351","0.002310024341568351","0.002310024341568351"
"194","0.0023045765701681376","0.0023045765701681376","0.0023045765701681376"
"195","0.0022964950185269117","0.0022964950185269117","0.0022964950185269117"
"196","0.00229030498303473","0.00229030498303473","0.00229030498303473"
"197","0.0022843193728476763","0.0022843193728476763","0.0022843193728476763"
"198","0.002276801038533449","0.002276801038533449","0.002276801038533449"
"199","0.002272500190883875","0.002272500190883875","0.002272500190883875"
"200","0.002264856593683362","0.002264856593683362","0.002264856593683362"
"201","0.0022581934463232756","0.0022581934463232756","0.0022581934463232756"
"202","0.0022499486804008484","0.0022499486804008484","0.0022499486804008484"
"203","0.002242857124656439","0.002242857124656439","0.002242857124656439"
"204","0.0022362973541021347","0.0022362973541021347","0.0022362973541021347"
"205","0.0022292756475508213","0.0022292756475508213","0.0022292756475508213"
"206","0.002221933798864484","0.002221933798864484","0.002221933798864484"
"207","0.0022142515517771244","0.0022142515517771244","0.0022142515517771244"
"208","0.0022075187880545855","0.0022075187880545855","0.0022075187880545855"
"209","0.0022020991891622543","0.0022020991891622543","0.0022020991891622543"
"210","0.0021930746734142303","0.0021930746734142303","0.0021930746734142303"
"211","0.0021878639236092567","0.0021878639236092567","0.0021878639236092567"
"212","0.002181236632168293","0.002181236632168293","0.002181236632168293"
"213","0.002172015607357025","0.002172015607357025","0.002172015607357025"
"214","0.002167677041143179","0.002167677041143179","0.002167677041143179"
"215","0.0021620632614940405","0.0021620632614940405","0.0021620632614940405"
"216","0.002156403847038746","0.002156403847038746","0.002156403847038746"
"217","0.0021523151081055403","0.0021523151081055403","0.0021523151081055403"
"218","0.0021484456956386566","0.0021484456956386566","0.0021484456956386566"
"219","0.00214219163171947","0.00214219163171947","0.00214219163171947"
"220","0.0021360055543482304","0.0021360055543482304","0.0021360055543482304"
"221","0.002130366861820221","0.002130366861820221","0.002130366861820221"
"222","0.002126628765836358","0.002126628765836358","0.002126628765836358"
"223","0.0021213730797171593","0.0021213730797171593","0.0021213730797171593"
"224","0.0021168056409806013","0.0021168056409806013","0.0021168056409806013"
"225","0.0021104286424815655","0.0021104286424815655","0.0021104286424815655"
"226","0.00210633035749197","0.00210633035749197","0.00210633035749197"
"227","0.002099985023960471","0.002099985023960471","0.002099985023960471"
"228","0.0020972578786313534","0.0020972578786313534","0.0020972578786313534"
"229","0.002092337002977729","0.002092337002977729","0.002092337002977729"
"230","0.0020868636202067137","0.0020868636202067137","0.0020868636202067137"
"231","0.002081573009490967","0.002081573009490967","0.002081573009490967"
"232","0.0020771571435034275","0.0020771571435034275","0.0020771571435034275"
"233","0.002072724513709545","0.002072724513709545","0.002072724513709545"
"234","0.0020677046850323677","0.0020677046850323677","0.0020677046850323677"
"235","0.00206294609233737","0.00206294609233737","0.00206294609233737"
"236","0.002058550249785185","0.002058550249785185","0.002058550249785185"
"237","0.0020525932777673006","0.0020525932777673006","0.0020525932777673006"
"238","0.0020479117520153522","0.0020479117520153522","0.0020479117520153522"
"239","0.002043221378698945","0.002043221378698945","0.002043221378698945"
"240","0.0020375214517116547","0.0020375214517116547","0.0020375214517116547"
"241","0.002033771248534322","0.002033771248534322","0.002033771248534322"
"242","0.0020301423501223326","0.0020301423501223326","0.0020301423501223326"
"243","0.002024382119998336","0.002024382119998336","0.002024382119998336"
"244","0.0020207685884088278","0.0020207685884088278","0.0020207685884088278"
"245","0.002015475183725357","0.002015475183725357","0.002015475183725357"
"246","0.0020091531332582235","0.0020091531332582235","0.0020091531332582235"
"247","0.0020063496194779873","0.0020063496194779873","0.0020063496194779873"
"248","0.002000450622290373","0.002000450622290373","0.002000450622290373"
"249","0.001996360719203949","0.001996360719203949","0.001996360719203949"
"250","0.001991888741031289","0.001991888741031289","0.001991888741031289"
"251","0.00198517763055861","0.00198517763055861","0.00198517763055861"
"252","0.001979696797206998","0.001979696797206998","0.001979696797206998"
"253","0.0019765410106629133","0.0019765410106629133","0.0019765410106629133"
"254","0.0019717554096132517","0.0019717554096132517","0.0019717554096132517"
"255","0.0019675425719469786","0.0019675425719469786","0.0019675425719469786"
"256","0.001963248709216714","0.001963248709216714","0.001963248709216714"
"257","0.0019590461160987616","0.0019590461160987616","0.0019590461160987616"
"258","0.001955017913132906","0.001955017913132906","0.001955017913132906"
"259","0.0019507523393258452","0.0019507523393258452","0.0019507523393258452"
"260","0.0019451098050922155","0.0019451098050922155","0.0019451098050922155"
"261","0.001942719565704465","0.001942719565704465","0.001942719565704465"
"262","0.0019377548014745116","0.0019377548014745116","0.0019377548014745116"
"263","0.0019346680492162704","0.0019346680492162704","0.0019346680492162704"
"264","0.0019294731318950653","0.0019294731318950653","0.0019294731318950653"
"265","0.0019256568048149347","0.0019256568048149347","0.0019256568048149347"
"266","0.0019210318569093943","0.0019210318569093943","0.0019210318569093943"
"267","0.0019173255423083901","0.0019173255423083901","0.0019173255423083901"
"268","0.0019136718474328518","0.0019136718474328518","0.0019136718474328518"
"269","0.0019089722773060203","0.0019089722773060203","0.0019089722773060203"
"270","0.001904117758385837","0.001904117758385837","0.001904117758385837"
"271","0.0019004219211637974","0.0019004219211637974","0.0019004219211637974"
"272","0.0018950972007587552","0.0018950972007587552","0.0018950972007587552"
"273","0.0018910540966317058","0.0018910540966317058","0.0018910540966317058"
"274","0.0018859655829146504","0.0018859655829146504","0.0018859655829146504"
"275","0.0018806691514328122","0.0018806691514328122","0.0018806691514328122"
"276","0.0018775379285216331","0.0018775379285216331","0.0018775379285216331"
"277","0.0018733657198026776","0.0018733657198026776","0.0018733657198026776"
"278","0.0018700214568525553","0.0018700214568525553","0.0018700214568525553"
"279","0.0018628599354997277","0.0018628599354997277","0.0018628599354997277"
"280","0.0018606288358569145","0.0018606288358569145","0.0018606288358569145"
"281","0.0018556559225544333","0.0018556559225544333","0.0018556559225544333"
"282","0.0018507486674934626","0.0018507486674934626","0.0018507486674934626"
"283","0.001847294857725501","0.001847294857725501","0.001847294857725501"
"284","0.0018421420827507973","0.0018421420827507973","0.0018421420827507973"
"285","0.0018377203959971666","0.0018377203959971666","0.0018377203959971666"
"286","0.00183394574560225","0.00183394574560225","0.00183394574560225"
"287","0.0018290674779564142","0.0018290674779564142","0.0018290674779564142"
"288","0.0018256941111758351","0.0018256941111758351","0.0018256941111758351"
"289","0.0018218359909951687","0.0018218359909951687","0.0018218359909951687"
"290","0.0018153870478272438","0.0018153870478272438","0.0018153870478272438"
"291","0.0018122064648196101","0.0018122064648196101","0.0018122064648196101"
"292","0.001806844724342227","0.001806844724342227","0.001806844724342227"
"293","0.0018045867327600718","0.0018045867327600718","0.0018045867327600718"
"294","0.0017986454768106341","0.0017986454768106341","0.0017986454768106341"
"295","0.001795861404389143","0.001795861404389143","0.001795861404389143"
"296","0.0017913070041686296","0.0017913070041686296","0.0017913070041686296"
"297","0.0017880178056657314","0.0017880178056657314","0.0017880178056657314"
"298","0.0017827870324254036","0.0017827870324254036","0.0017827870324254036"
"299","0.0017798705957829952","0.0017798705957829952","0.0017798705957829952"
"300","0.0017765566008165479","0.0017765566008165479","0.0017765566008165479"
"301","0.0017723229248076677","0.0017723229248076677","0.0017723229248076677"
"302","0.0017686281353235245","0.0017686281353235245","0.0017686281353235245"
"303","0.0017635617405176163","0.0017635617405176163","0.0017635617405176163"
"304","0.0017604512395337224","0.0017604512395337224","0.0017604512395337224"
"305","0.0017564041772857308","0.0017564041772857308","0.0017564041772857308"
"306","0.0017522141570225358","0.0017522141570225358","0.0017522141570225358"
"307","0.0017475108616054058","0.0017475108616054058","0.0017475108616054058"
"308","0.0017455100314691663","0.0017455100314691663","0.0017455100314691663"
"309","0.0017413678579032421","0.0017413678579032421","0.0017413678579032421"
"310","0.0017370401183143258","0.0017370401183143258","0.0017370401183143258"
"311","0.0017331603448837996","0.0017331603448837996","0.0017331603448837996"
"312","0.0017299088649451733","0.0017299088649451733","0.0017299088649451733"
"313","0.001726031070575118","0.001726031070575118","0.001726031070575118"
"314","0.001722979824990034","0.001722979824990034","0.001722979824990034"
"315","0.0017196258995682001","0.0017196258995682001","0.0017196258995682001"
"316","0.0017161628929898143","0.0017161628929898143","0.0017161628929898143"
"317","0.0017121747368946671","0.0017121747368946671","0.0017121747368946671"
"318","0.0017085588769987226","0.0017085588769987226","0.0017085588769987226"
"319","0.0017054281197488308","0.0017054281197488308","0.0017054281197488308"
"320","0.0017025816487148404","0.0017025816487148404","0.0017025816487148404"
"321","0.0016976881306618452","0.0016976881306618452","0.0016976881306618452"
"322","0.0016952266450971365","0.0016952266450971365","0.0016952266450971365"
"323","0.0016911063576117158","0.0016911063576117158","0.0016911063576117158"
"324","0.0016877248417586088","0.0016877248417586088","0.0016877248417586088"
"325","0.001684665447100997","0.001684665447100997","0.001684665447100997"
"326","0.0016812890535220504","0.0016812890535220504","0.0016812890535220504"
"327","0.0016767237102612853","0.0016767237102612853","0.0016767237102612853"
"328","0.0016745795728638768","0.0016745795728638768","0.0016745795728638768"
"329","0.0016715829260647297","0.0016715829260647297","0.0016715829260647297"
"330","0.0016671109478920698","0.0016671109478920698","0.0016671109478920698"
"331","0.0016655621584504843","0.0016655621584504843","0.0016655621584504843"
"332","0.001661083777435124","0.001661083777435124","0.001661083777435124"
"333","0.001656717504374683","0.001656717504374683","0.001656717504374683"
"334","0.0016550814034417272","0.0016550814034417272","0.0016550814034417272"
"335","0.0016521577490493655","0.0016521577490493655","0.0016521577490493655"
"336","0.0016484466614201665","0.0016484466614201665","0.0016484466614201665"
"337","0.0016457551391795278","0.0016457551391795278","0.0016457551391795278"
"338","0.001640666276216507","0.001640666276216507","0.001640666276216507"
"339","0.0016379945445805788","0.0016379945445805788","0.0016379945445805788"
"340","0.0016353768296539783","0.0016353768296539783","0.0016353768296539783"
"341","0.0016317714471369982","0.0016317714471369982","0.0016317714471369982"
"342","0.0016295122914016247","0.0016295122914016247","0.0016295122914016247"
"343","0.0016261670971289277","0.0016261670971289277","0.0016261670971289277"
"344","0.0016228215536102653","0.0016228215536102653","0.0016228215536102653"
"345","0.0016186521388590336","0.0016186521388590336","0.0016186521388590336"
"346","0.0016147923888638616","0.0016147923888638616","0.0016147923888638616"
"347","0.0016123702516779304","0.0016123702516779304","0.0016123702516779304"
"348","0.0016082203947007656","0.0016082203947007656","0.0016082203947007656"
"349","0.0016066973330453038","0.0016066973330453038","0.0016066973330453038"
"350","0.0016024889191612601","0.0016024889191612601","0.0016024889191612601"
"351","0.0016002203337848186","0.0016002203337848186","0.0016002203337848186"
"352","0.001596944173797965","0.001596944173797965","0.001596944173797965"
"353","0.0015939543955028057","0.0015939543955028057","0.0015939543955028057"
"354","0.0015895870747044683","0.0015895870747044683","0.0015895870747044683"
"355","0.001587559119798243","0.001587559119798243","0.001587559119798243"
"356","0.0015844698064029217","0.0015844698064029217","0.0015844698064029217"
"357","0.001582735450938344","0.001582735450938344","0.001582735450938344"
"358","0.0015784180723130703","0.0015784180723130703","0.0015784180723130703"
"359","0.001576561015099287","0.001576561015099287","0.001576561015099287"
"360","0.0015734448097646236","0.0015734448097646236","0.0015734448097646236"
"361","0.0015699084615334868","0.0015699084615334868","0.0015699084615334868"
"362","0.0015679511707276106","0.0015679511707276106","0.0015679511707276106"
"363","0.0015641519566997886","0.0015641519566997886","0.0015641519566997886"
"364","0.0015611242270097136","0.0015611242270097136","0.0015611242270097136"
"365","0.0015580938197672367","0.0015580938197672367","0.0015580938197672367"
"366","0.0015562362968921661","0.0015562362968921661","0.0015562362968921661"
"367","0.0015524671180173755","0.0015524671180173755","0.0015524671180173755"
"368","0.0015490157529711723","0.0015490157529711723","0.0015490157529711723"
"369","0.0015465713804587722","0.0015465713804587722","0.0015465713804587722"
"370","0.0015435004606842995","0.0015435004606842995","0.0015435004606842995"
"371","0.0015396627131849527","0.0015396627131849527","0.0015396627131849527"
"372","0.0015372575726360083","0.0015372575726360083","0.0015372575726360083"
"373","0.0015344286803156137","0.0015344286803156137","0.0015344286803156137"
"374","0.0015318499645218253","0.0015318499645218253","0.0015318499645218253"
"375","0.0015291055897250772","0.0015291055897250772","0.0015291055897250772"
"376","0.0015258343191817403","0.0015258343191817403","0.0015258343191817403"
"377","0.0015239951899275184","0.0015239951899275184","0.0015239951899275184"
"378","0.0015212652506306767","0.0015212652506306767","0.0015212652506306767"
"379","0.0015177525347098708","0.0015177525347098708","0.0015177525347098708"
"380","0.0015159070026129484","0.0015159070026129484","0.0015159070026129484"
"381","0.0015116818249225616","0.0015116818249225616","0.0015116818249225616"
"382","0.0015110612148419023","0.0015110612148419023","0.0015110612148419023"
"383","0.0015079748118296266","0.0015079748118296266","0.0015079748118296266"
"384","0.001504877582192421","0.001504877582192421","0.001504877582192421"
"385","0.0015017943223938346","0.0015017943223938346","0.0015017943223938346"
"386","0.0015005157329142094","0.0015005157329142094","0.0015005157329142094"
"387","0.0014967286260798573","0.0014967286260798573","0.0014967286260798573"
"388","0.0014939078828319907","0.0014939078828319907","0.0014939078828319907"
"389","0.001490156864747405","0.001490156864747405","0.001490156864747405"
"390","0.0014876576606184244","0.0014876576606184244","0.0014876576606184244"
"391","0.0014851796440780163","0.0014851796440780163","0.0014851796440780163"
"392","0.0014823679812252522","0.0014823679812252522","0.0014823679812252522"
"393","0.0014801349025219679","0.0014801349025219679","0.0014801349025219679"
"394","0.0014770635170862079","0.0014770635170862079","0.0014770635170862079"
"395","0.0014735631411895156","0.0014735631411895156","0.0014735631411895156"
"396","0.0014719150494784117","0.0014719150494784117","0.0014719150494784117"
"397","0.001469754264689982","0.001469754264689982","0.001469754264689982"
"398","0.001466012210585177","0.001466012210585177","0.001466012210585177"
"399","0.0014646581839770079","0.0014646581839770079","0.0014646581839770079"
"400","0.0014628209173679352","0.0014628209173679352","0.0014628209173679352"
"401","0.0014591426588594913","0.0014591426588594913","0.0014591426588594913"
"402","0.0014579639537259936","0.0014579639537259936","0.0014579639537259936"
"403","0.0014561671996489167","0.0014561671996489167","0.0014561671996489167"
"404","0.001453366014175117","0.001453366014175117","0.001453366014175117"
"405","0.0014512857887893915","0.0014512857887893915","0.0014512857887893915"
"406","0.0014502160483971238","0.0014502160483971238","0.0014502160483971238"
"407","0.0014460999518632889","0.0014460999518632889","0.0014460999518632889"
"408","0.0014440453378483653","0.0014440453378483653","0.0014440453378483653"
"409","0.0014413385652005672","0.0014413385652005672","0.0014413385652005672"
"410","0.0014399103820323944","0.0014399103820323944","0.0014399103820323944"
"411","0.0014379842905327678","0.0014379842905327678","0.0014379842905327678"
"412","0.0014358818298205733","0.0014358818298205733","0.0014358818298205733"
"413","0.001434308709576726","0.001434308709576726","0.001434308709576726"
"414","0.0014312474522739649","0.0014312474522739649","0.0014312474522739649"
"415","0.0014268823433667421","0.0014268823433667421","0.0014268823433667421"
"416","0.0014260606840252876","0.0014260606840252876","0.0014260606840252876"
"417","0.0014226011699065566","0.0014226011699065566","0.0014226011699065566"
"418","0.0014221903402358294","0.0014221903402358294","0.0014221903402358294"
