"Step","Eswimmer_Mnull_DS1000_W0.0005_lr0.01 - train.NRC1","Eswimmer_Mnull_DS1000_W0.0005_lr0.01 - train.NRC1__MIN","Eswimmer_Mnull_DS1000_W0.0005_lr0.01 - train.NRC1__MAX"
"46","3.5670658737630725","3.5670658737630725","3.5670658737630725"
"47","3.5635089288675372","3.5635089288675372","3.5635089288675372"
"48","3.5734991157497427","3.5734991157497427","3.5734991157497427"
"49","3.5625639582477158","3.5625639582477158","3.5625639582477158"
"50","3.5614925359528424","3.5614925359528424","3.5614925359528424"
"51","3.560680766533187","3.560680766533187","3.560680766533187"
"52","3.5543868912651813","3.5543868912651813","3.5543868912651813"
"53","3.5473660448289013","3.5473660448289013","3.5473660448289013"
"54","3.543368862111951","3.543368862111951","3.543368862111951"
"55","3.544841365758344","3.544841365758344","3.544841365758344"
"56","3.530418399183327","3.530418399183327","3.530418399183327"
"57","3.5363906702855603","3.5363906702855603","3.5363906702855603"
"58","3.524978864296005","3.524978864296005","3.524978864296005"
"59","3.5262826291634846","3.5262826291634846","3.5262826291634846"
"60","3.5165803947154344","3.5165803947154344","3.5165803947154344"
"61","3.5043889717804415","3.5043889717804415","3.5043889717804415"
"62","3.4912314068887063","3.4912314068887063","3.4912314068887063"
"63","3.477154215252085","3.477154215252085","3.477154215252085"
"64","3.473799328510082","3.473799328510082","3.473799328510082"
"65","3.454399911126835","3.454399911126835","3.454399911126835"
"66","3.459957061340232","3.459957061340232","3.459957061340232"
"67","3.4477397351298857","3.4477397351298857","3.4477397351298857"
"68","3.4343166022750085","3.4343166022750085","3.4343166022750085"
"69","3.41907829564088","3.41907829564088","3.41907829564088"
"70","3.4089755173250014","3.4089755173250014","3.4089755173250014"
"71","3.401253065767363","3.401253065767363","3.401253065767363"
"72","3.3725621581648157","3.3725621581648157","3.3725621581648157"
"73","3.3749298841143025","3.3749298841143025","3.3749298841143025"
"74","3.353579127792269","3.353579127792269","3.353579127792269"
"75","3.34431925956918","3.34431925956918","3.34431925956918"
"76","3.345860137339463","3.345860137339463","3.345860137339463"
"77","3.3264543799851674","3.3264543799851674","3.3264543799851674"
"78","3.3151565753761822","3.3151565753761822","3.3151565753761822"
"79","3.299456427656638","3.299456427656638","3.299456427656638"
"80","3.2935975808784277","3.2935975808784277","3.2935975808784277"
"81","3.2791062722867936","3.2791062722867936","3.2791062722867936"
"82","3.270051086268635","3.270051086268635","3.270051086268635"
"83","3.2527536241187627","3.2527536241187627","3.2527536241187627"
"84","3.2518682016991662","3.2518682016991662","3.2518682016991662"
"85","3.241580915623403","3.241580915623403","3.241580915623403"
"86","3.232323540195954","3.232323540195954","3.232323540195954"
"87","3.2224769365660757","3.2224769365660757","3.2224769365660757"
"88","3.209135368023068","3.209135368023068","3.209135368023068"
"89","3.202003291881192","3.202003291881192","3.202003291881192"
"90","3.1928832597044674","3.1928832597044674","3.1928832597044674"
"91","3.182812874111245","3.182812874111245","3.182812874111245"
"92","3.1788284034859533","3.1788284034859533","3.1788284034859533"
"93","3.16698914461775","3.16698914461775","3.16698914461775"
"94","3.164246180339018","3.164246180339018","3.164246180339018"
"95","3.1337637654977297","3.1337637654977297","3.1337637654977297"
"96","3.129506660627725","3.129506660627725","3.129506660627725"
"97","3.1314677032104226","3.1314677032104226","3.1314677032104226"
"98","3.1241879626305455","3.1241879626305455","3.1241879626305455"
"99","3.12276423935988","3.12276423935988","3.12276423935988"
"100","3.1053239220017566","3.1053239220017566","3.1053239220017566"
"101","3.1099989434937014","3.1099989434937014","3.1099989434937014"
"102","3.089847762499718","3.089847762499718","3.089847762499718"
"103","3.073482629639344","3.073482629639344","3.073482629639344"
"104","3.0711588708805504","3.0711588708805504","3.0711588708805504"
"105","3.059138862654814","3.059138862654814","3.059138862654814"
"106","3.0543133403535614","3.0543133403535614","3.0543133403535614"
"107","3.049181127958931","3.049181127958931","3.049181127958931"
"108","3.0442489695036783","3.0442489695036783","3.0442489695036783"
"109","3.0355604626562127","3.0355604626562127","3.0355604626562127"
"110","3.024934959761231","3.024934959761231","3.024934959761231"
"111","3.024523334208876","3.024523334208876","3.024523334208876"
"112","3.0161492142847273","3.0161492142847273","3.0161492142847273"
"113","3.0124844763772707","3.0124844763772707","3.0124844763772707"
"114","2.9986958525756053","2.9986958525756053","2.9986958525756053"
"115","2.996139533156078","2.996139533156078","2.996139533156078"
"116","2.984767543361522","2.984767543361522","2.984767543361522"
"117","2.984274052538909","2.984274052538909","2.984274052538909"
"118","2.9736676275821083","2.9736676275821083","2.9736676275821083"
"119","2.963154838814458","2.963154838814458","2.963154838814458"
"120","2.9618434504875912","2.9618434504875912","2.9618434504875912"
"121","2.9624762691615616","2.9624762691615616","2.9624762691615616"
"122","2.938498598799357","2.938498598799357","2.938498598799357"
"123","2.945089691081099","2.945089691081099","2.945089691081099"
"124","2.9334588856450865","2.9334588856450865","2.9334588856450865"
"125","2.918800125626745","2.918800125626745","2.918800125626745"
"126","2.912949208405349","2.912949208405349","2.912949208405349"
"127","2.909876554899165","2.909876554899165","2.909876554899165"
"128","2.898692217018237","2.898692217018237","2.898692217018237"
"129","2.9025448084611125","2.9025448084611125","2.9025448084611125"
"130","2.880133357620813","2.880133357620813","2.880133357620813"
"131","2.878760240259362","2.878760240259362","2.878760240259362"
"132","2.874386380613374","2.874386380613374","2.874386380613374"
"133","2.874760252633132","2.874760252633132","2.874760252633132"
"134","2.865290468424806","2.865290468424806","2.865290468424806"
"135","2.855484867678024","2.855484867678024","2.855484867678024"
"136","2.8562130483454675","2.8562130483454675","2.8562130483454675"
"137","2.8371272433194243","2.8371272433194243","2.8371272433194243"
"138","2.833951480872987","2.833951480872987","2.833951480872987"
"139","2.825512293354608","2.825512293354608","2.825512293354608"
"140","2.8206162479022168","2.8206162479022168","2.8206162479022168"
"141","2.8273639079231216","2.8273639079231216","2.8273639079231216"
"142","2.8087173609308813","2.8087173609308813","2.8087173609308813"
"143","2.802937905528583","2.802937905528583","2.802937905528583"
"144","2.7948096386977124","2.7948096386977124","2.7948096386977124"
"145","2.7899334275163854","2.7899334275163854","2.7899334275163854"
"146","2.7794576556136743","2.7794576556136743","2.7794576556136743"
"147","2.7706161290465388","2.7706161290465388","2.7706161290465388"
"148","2.7697596129293234","2.7697596129293234","2.7697596129293234"
"149","2.759529821873235","2.759529821873235","2.759529821873235"
"150","2.7553520552628323","2.7553520552628323","2.7553520552628323"
"151","2.736790830206359","2.736790830206359","2.736790830206359"
"152","2.7441468837219873","2.7441468837219873","2.7441468837219873"
"153","2.725909099291326","2.725909099291326","2.725909099291326"
"154","2.7335803981363425","2.7335803981363425","2.7335803981363425"
"155","2.724703480103577","2.724703480103577","2.724703480103577"
"156","2.7168581451347564","2.7168581451347564","2.7168581451347564"
"157","2.7063241381114493","2.7063241381114493","2.7063241381114493"
"158","2.709030871782583","2.709030871782583","2.709030871782583"
"159","2.7048355747950845","2.7048355747950845","2.7048355747950845"
"160","2.7037183300895267","2.7037183300895267","2.7037183300895267"
"161","2.6929754629417","2.6929754629417","2.6929754629417"
"162","2.680764942663154","2.680764942663154","2.680764942663154"
"163","2.6736304934789077","2.6736304934789077","2.6736304934789077"
"164","2.6754371881339614","2.6754371881339614","2.6754371881339614"
"165","2.662122879270464","2.662122879270464","2.662122879270464"
"166","2.6577194267918967","2.6577194267918967","2.6577194267918967"
"167","2.6632972501248733","2.6632972501248733","2.6632972501248733"
"168","2.6482547863202637","2.6482547863202637","2.6482547863202637"
"169","2.640492539950079","2.640492539950079","2.640492539950079"
"170","2.63569299307013","2.63569299307013","2.63569299307013"
"171","2.631727495098152","2.631727495098152","2.631727495098152"
"172","2.619107003678815","2.619107003678815","2.619107003678815"
"173","2.6115837351431983","2.6115837351431983","2.6115837351431983"
"174","2.6140133143927815","2.6140133143927815","2.6140133143927815"
"175","2.6084180088368156","2.6084180088368156","2.6084180088368156"
"176","2.6109088792261317","2.6109088792261317","2.6109088792261317"
"177","2.5938987363560737","2.5938987363560737","2.5938987363560737"
"178","2.59223942959361","2.59223942959361","2.59223942959361"
"179","2.5778238088912477","2.5778238088912477","2.5778238088912477"
"180","2.5786586409551675","2.5786586409551675","2.5786586409551675"
"181","2.5670374082981144","2.5670374082981144","2.5670374082981144"
"182","2.5695691645145415","2.5695691645145415","2.5695691645145415"
"183","2.5722673910353477","2.5722673910353477","2.5722673910353477"
"184","2.555394212172381","2.555394212172381","2.555394212172381"
"185","2.5462434609822377","2.5462434609822377","2.5462434609822377"
"186","2.550411051431729","2.550411051431729","2.550411051431729"
"187","2.5434388723620796","2.5434388723620796","2.5434388723620796"
"188","2.541078089533039","2.541078089533039","2.541078089533039"
"189","2.5348112024890725","2.5348112024890725","2.5348112024890725"
"190","2.52394852910802","2.52394852910802","2.52394852910802"
"191","2.504866104609391","2.504866104609391","2.504866104609391"
"192","2.5194725090639114","2.5194725090639114","2.5194725090639114"
"193","2.515337936983502","2.515337936983502","2.515337936983502"
"194","2.5067982096527848","2.5067982096527848","2.5067982096527848"
"195","2.5062141839647665","2.5062141839647665","2.5062141839647665"
"196","2.5004818194774123","2.5004818194774123","2.5004818194774123"
"197","2.485101075831699","2.485101075831699","2.485101075831699"
"198","2.4898380757826963","2.4898380757826963","2.4898380757826963"
"199","2.4712933633840293","2.4712933633840293","2.4712933633840293"
"200","2.4752287511132307","2.4752287511132307","2.4752287511132307"
"201","2.46817558333058","2.46817558333058","2.46817558333058"
"202","2.4718615473827814","2.4718615473827814","2.4718615473827814"
"203","2.4652889472828394","2.4652889472828394","2.4652889472828394"
"204","2.4617505963691655","2.4617505963691655","2.4617505963691655"
"205","2.458103198628465","2.458103198628465","2.458103198628465"
"206","2.454240793733057","2.454240793733057","2.454240793733057"
"207","2.4581883078086104","2.4581883078086104","2.4581883078086104"
"208","2.4470670248237583","2.4470670248237583","2.4470670248237583"
"209","2.4376167708060383","2.4376167708060383","2.4376167708060383"
"210","2.4489472633530966","2.4489472633530966","2.4489472633530966"
"211","2.4353086445191874","2.4353086445191874","2.4353086445191874"
"212","2.422823321685428","2.422823321685428","2.422823321685428"
"213","2.434812816863545","2.434812816863545","2.434812816863545"
"214","2.4238884572768584","2.4238884572768584","2.4238884572768584"
"215","2.417875541925954","2.417875541925954","2.417875541925954"
"216","2.414586579792434","2.414586579792434","2.414586579792434"
"217","2.403646396846874","2.403646396846874","2.403646396846874"
"218","2.395989417990728","2.395989417990728","2.395989417990728"
"219","2.396975054016002","2.396975054016002","2.396975054016002"
"220","2.3957014966526913","2.3957014966526913","2.3957014966526913"
"221","2.401222066291666","2.401222066291666","2.401222066291666"
"222","2.385233457714552","2.385233457714552","2.385233457714552"
"223","2.386501621021671","2.386501621021671","2.386501621021671"
"224","2.3743537315225693","2.3743537315225693","2.3743537315225693"
"225","2.37980946742768","2.37980946742768","2.37980946742768"
"226","2.3710328452105163","2.3710328452105163","2.3710328452105163"
"227","2.3742503833375523","2.3742503833375523","2.3742503833375523"
"228","2.3606333565025124","2.3606333565025124","2.3606333565025124"
"229","2.3627552601050263","2.3627552601050263","2.3627552601050263"
"230","2.3548312665336417","2.3548312665336417","2.3548312665336417"
"231","2.357921837622547","2.357921837622547","2.357921837622547"
"232","2.347548955302467","2.347548955302467","2.347548955302467"
"233","2.3369237928274234","2.3369237928274234","2.3369237928274234"
"234","2.3431162903460208","2.3431162903460208","2.3431162903460208"
"235","2.3338846131302997","2.3338846131302997","2.3338846131302997"
"236","2.329862209864892","2.329862209864892","2.329862209864892"
"237","2.3306463025252016","2.3306463025252016","2.3306463025252016"
"238","2.3250044419407496","2.3250044419407496","2.3250044419407496"
"239","2.3163600382092993","2.3163600382092993","2.3163600382092993"
"240","2.3187525437886363","2.3187525437886363","2.3187525437886363"
"241","2.308547651991481","2.308547651991481","2.308547651991481"
"242","2.3043109235749726","2.3043109235749726","2.3043109235749726"
"243","2.300124921752664","2.300124921752664","2.300124921752664"
"244","2.295124287151033","2.295124287151033","2.295124287151033"
"245","2.2945391511399214","2.2945391511399214","2.2945391511399214"
"246","2.295342864272243","2.295342864272243","2.295342864272243"
"247","2.285129496168942","2.285129496168942","2.285129496168942"
"248","2.289229559249303","2.289229559249303","2.289229559249303"
"249","2.277433714843413","2.277433714843413","2.277433714843413"
"250","2.27489705386282","2.27489705386282","2.27489705386282"
"251","2.2798920091076287","2.2798920091076287","2.2798920091076287"
"252","2.2724760057922104","2.2724760057922104","2.2724760057922104"
"253","2.264213786833221","2.264213786833221","2.264213786833221"
"254","2.2626874809397997","2.2626874809397997","2.2626874809397997"
"255","2.261019840807785","2.261019840807785","2.261019840807785"
"256","2.253299248012263","2.253299248012263","2.253299248012263"
"257","2.2526513917958946","2.2526513917958946","2.2526513917958946"
"258","2.2425516206463945","2.2425516206463945","2.2425516206463945"
"259","2.2482094429824646","2.2482094429824646","2.2482094429824646"
"260","2.2495586108277204","2.2495586108277204","2.2495586108277204"
"261","2.235794009469464","2.235794009469464","2.235794009469464"
"262","2.238179561672965","2.238179561672965","2.238179561672965"
"263","2.2274054435561994","2.2274054435561994","2.2274054435561994"
"264","2.230679703154601","2.230679703154601","2.230679703154601"
"265","2.229441757528344","2.229441757528344","2.229441757528344"
"266","2.22472443230456","2.22472443230456","2.22472443230456"
"267","2.2146932769570413","2.2146932769570413","2.2146932769570413"
"268","2.210065474211602","2.210065474211602","2.210065474211602"
"269","2.2088795182444154","2.2088795182444154","2.2088795182444154"
"270","2.211938835382476","2.211938835382476","2.211938835382476"
"271","2.1979151251995934","2.1979151251995934","2.1979151251995934"
"272","2.1992741642785405","2.1992741642785405","2.1992741642785405"
"273","2.1944051759783325","2.1944051759783325","2.1944051759783325"
"274","2.196704900279641","2.196704900279641","2.196704900279641"
"275","2.192792191420813","2.192792191420813","2.192792191420813"
"276","2.1867610895782708","2.1867610895782708","2.1867610895782708"
"277","2.1882451559649927","2.1882451559649927","2.1882451559649927"
"278","2.1784679535721807","2.1784679535721807","2.1784679535721807"
"279","2.185977331770482","2.185977331770482","2.185977331770482"
"280","2.171665451414432","2.171665451414432","2.171665451414432"
"281","2.166345592198559","2.166345592198559","2.166345592198559"
"282","2.175687028868837","2.175687028868837","2.175687028868837"
"283","2.162887917832064","2.162887917832064","2.162887917832064"
"284","2.161916886762614","2.161916886762614","2.161916886762614"
"285","2.1553719373456115","2.1553719373456115","2.1553719373456115"
"286","2.1463831773481945","2.1463831773481945","2.1463831773481945"
"287","2.147845348381452","2.147845348381452","2.147845348381452"
"288","2.143855955817984","2.143855955817984","2.143855955817984"
"289","2.1381578639151995","2.1381578639151995","2.1381578639151995"
"290","2.145401370017804","2.145401370017804","2.145401370017804"
"291","2.141251141297413","2.141251141297413","2.141251141297413"
"292","2.1416101979977102","2.1416101979977102","2.1416101979977102"
"293","2.121319210861708","2.121319210861708","2.121319210861708"
"294","2.13302721994021","2.13302721994021","2.13302721994021"
"295","2.1248908657109276","2.1248908657109276","2.1248908657109276"
"296","2.127629995929441","2.127629995929441","2.127629995929441"
"297","2.1175911651029162","2.1175911651029162","2.1175911651029162"
"298","2.124679154399797","2.124679154399797","2.124679154399797"
"299","2.109085232936559","2.109085232936559","2.109085232936559"
"300","2.10595471465915","2.10595471465915","2.10595471465915"
"301","2.1032764628649603","2.1032764628649603","2.1032764628649603"
"302","2.096404890116537","2.096404890116537","2.096404890116537"
"303","2.100175783598388","2.100175783598388","2.100175783598388"
"304","2.089537585710423","2.089537585710423","2.089537585710423"
"305","2.0938500191308558","2.0938500191308558","2.0938500191308558"
"306","2.088295868769288","2.088295868769288","2.088295868769288"
"307","2.0869618093479803","2.0869618093479803","2.0869618093479803"
"308","2.077349135073382","2.077349135073382","2.077349135073382"
"309","2.0818059715678827","2.0818059715678827","2.0818059715678827"
"310","2.080458327370128","2.080458327370128","2.080458327370128"
"311","2.079251317338145","2.079251317338145","2.079251317338145"
"312","2.0695238521380817","2.0695238521380817","2.0695238521380817"
"313","2.075577470042059","2.075577470042059","2.075577470042059"
"314","2.063379264350064","2.063379264350064","2.063379264350064"
"315","2.0638412559314165","2.0638412559314165","2.0638412559314165"
"316","2.0614012222672464","2.0614012222672464","2.0614012222672464"
"317","2.0579975677190814","2.0579975677190814","2.0579975677190814"
"318","2.0513669751666166","2.0513669751666166","2.0513669751666166"
"319","2.050689060746823","2.050689060746823","2.050689060746823"
"320","2.042948685102398","2.042948685102398","2.042948685102398"
"321","2.047248697860763","2.047248697860763","2.047248697860763"
"322","2.0435470279137515","2.0435470279137515","2.0435470279137515"
"323","2.0390235238233583","2.0390235238233583","2.0390235238233583"
"324","2.032749671764919","2.032749671764919","2.032749671764919"
"325","2.0298086832697155","2.0298086832697155","2.0298086832697155"
"326","2.0304116307208315","2.0304116307208315","2.0304116307208315"
"327","2.0320961640559982","2.0320961640559982","2.0320961640559982"
"328","2.0251074614476092","2.0251074614476092","2.0251074614476092"
"329","2.0221421604424394","2.0221421604424394","2.0221421604424394"
"330","2.022515792262333","2.022515792262333","2.022515792262333"
"331","2.0146829362039136","2.0146829362039136","2.0146829362039136"
"332","2.014113487006165","2.014113487006165","2.014113487006165"
"333","2.015906000181625","2.015906000181625","2.015906000181625"
"334","2.005542798854003","2.005542798854003","2.005542798854003"
"335","2.001788586062743","2.001788586062743","2.001788586062743"
"336","2.0014499817512843","2.0014499817512843","2.0014499817512843"
"337","1.994932660172708","1.994932660172708","1.994932660172708"
"338","1.9999467470683157","1.9999467470683157","1.9999467470683157"
"339","1.995595501945354","1.995595501945354","1.995595501945354"
"340","1.9898986607855331","1.9898986607855331","1.9898986607855331"
"341","1.9906365736609004","1.9906365736609004","1.9906365736609004"
"342","1.9905787065462355","1.9905787065462355","1.9905787065462355"
"343","1.9845233142862562","1.9845233142862562","1.9845233142862562"
"344","1.9793738266442815","1.9793738266442815","1.9793738266442815"
"345","1.979634180269728","1.979634180269728","1.979634180269728"
"346","1.977214604023844","1.977214604023844","1.977214604023844"
"347","1.9782019382091822","1.9782019382091822","1.9782019382091822"
"348","1.979068348785644","1.979068348785644","1.979068348785644"
"349","1.9657717582482293","1.9657717582482293","1.9657717582482293"
"350","1.9719814430105034","1.9719814430105034","1.9719814430105034"
"351","1.964073360163733","1.964073360163733","1.964073360163733"
"352","1.9613277838157956","1.9613277838157956","1.9613277838157956"
"353","1.9574930090198905","1.9574930090198905","1.9574930090198905"
"354","1.9640899280048907","1.9640899280048907","1.9640899280048907"
"355","1.9555947416462005","1.9555947416462005","1.9555947416462005"
"356","1.9484405758688226","1.9484405758688226","1.9484405758688226"
"357","1.9475027837266825","1.9475027837266825","1.9475027837266825"
"358","1.948271857650616","1.948271857650616","1.948271857650616"
"359","1.9422516207434237","1.9422516207434237","1.9422516207434237"
"360","1.93914168490273","1.93914168490273","1.93914168490273"
"361","1.938122499146979","1.938122499146979","1.938122499146979"
"362","1.9361930284928677","1.9361930284928677","1.9361930284928677"
"363","1.9391766254851972","1.9391766254851972","1.9391766254851972"
"364","1.9353689479166643","1.9353689479166643","1.9353689479166643"
"365","1.9285195993865054","1.9285195993865054","1.9285195993865054"
"366","1.9248757063542143","1.9248757063542143","1.9248757063542143"
"367","1.9254504764058074","1.9254504764058074","1.9254504764058074"
"368","1.9234767995789297","1.9234767995789297","1.9234767995789297"
"369","1.9202946765571833","1.9202946765571833","1.9202946765571833"
"370","1.9160183178168373","1.9160183178168373","1.9160183178168373"
"371","1.9175027078949498","1.9175027078949498","1.9175027078949498"
"372","1.916311876824606","1.916311876824606","1.916311876824606"
"373","1.916483547459953","1.916483547459953","1.916483547459953"
"374","1.913280185543932","1.913280185543932","1.913280185543932"
"375","1.9046596419360866","1.9046596419360866","1.9046596419360866"
"376","1.9125270586169936","1.9125270586169936","1.9125270586169936"
"377","1.8956592643375043","1.8956592643375043","1.8956592643375043"
"378","1.9001965311397944","1.9001965311397944","1.9001965311397944"
"379","1.901941286271671","1.901941286271671","1.901941286271671"
"380","1.890389282115735","1.890389282115735","1.890389282115735"
"381","1.8986447215175721","1.8986447215175721","1.8986447215175721"
"382","1.8909884076775634","1.8909884076775634","1.8909884076775634"
"383","1.8871783143954817","1.8871783143954817","1.8871783143954817"
"384","1.885999920502305","1.885999920502305","1.885999920502305"
"385","1.88110504757335","1.88110504757335","1.88110504757335"
"386","1.8804664650263876","1.8804664650263876","1.8804664650263876"
"387","1.872386365845392","1.872386365845392","1.872386365845392"
"388","1.8769419858585024","1.8769419858585024","1.8769419858585024"
"389","1.8777740308992215","1.8777740308992215","1.8777740308992215"
"390","1.8709977574793302","1.8709977574793302","1.8709977574793302"
"391","1.8661289957913105","1.8661289957913105","1.8661289957913105"
"392","1.8706169456628996","1.8706169456628996","1.8706169456628996"
"393","1.8700448108324927","1.8700448108324927","1.8700448108324927"
"394","1.861482176914811","1.861482176914811","1.861482176914811"
"395","1.86951366825671","1.86951366825671","1.86951366825671"
"396","1.8651005182265217","1.8651005182265217","1.8651005182265217"
"397","1.8583313847193494","1.8583313847193494","1.8583313847193494"
"398","1.8637508451990434","1.8637508451990434","1.8637508451990434"
"399","1.8530607063580682","1.8530607063580682","1.8530607063580682"
"400","1.8526561100670516","1.8526561100670516","1.8526561100670516"
"401","1.8530741717668715","1.8530741717668715","1.8530741717668715"
"402","1.8506374015287146","1.8506374015287146","1.8506374015287146"
"403","1.8473911963573337","1.8473911963573337","1.8473911963573337"
"404","1.8438467581251317","1.8438467581251317","1.8438467581251317"
"405","1.845617240751395","1.845617240751395","1.845617240751395"
"406","1.8360099106310517","1.8360099106310517","1.8360099106310517"
"407","1.838821427389179","1.838821427389179","1.838821427389179"
"408","1.8379839938274962","1.8379839938274962","1.8379839938274962"
"409","1.8312806176618324","1.8312806176618324","1.8312806176618324"
"410","1.830253629730083","1.830253629730083","1.830253629730083"
"411","1.8279473850692156","1.8279473850692156","1.8279473850692156"
"412","1.8260976981094572","1.8260976981094572","1.8260976981094572"
"413","1.823835779362358","1.823835779362358","1.823835779362358"
"414","1.8222812790817116","1.8222812790817116","1.8222812790817116"
"415","1.8317298930120305","1.8317298930120305","1.8317298930120305"
"416","1.8265981821256136","1.8265981821256136","1.8265981821256136"
"417","1.82486780961162","1.82486780961162","1.82486780961162"
"418","1.8142801836971776","1.8142801836971776","1.8142801836971776"
"419","1.8137144563616165","1.8137144563616165","1.8137144563616165"
"420","1.8212704929916654","1.8212704929916654","1.8212704929916654"
"421","1.807211851343105","1.807211851343105","1.807211851343105"
"422","1.812876588162093","1.812876588162093","1.812876588162093"
"423","1.8087050763820443","1.8087050763820443","1.8087050763820443"
"424","1.8042910930806684","1.8042910930806684","1.8042910930806684"
"425","1.8014789085837546","1.8014789085837546","1.8014789085837546"
"426","1.8064695234237151","1.8064695234237151","1.8064695234237151"
"427","1.8064925465940032","1.8064925465940032","1.8064925465940032"
"428","1.7984398384294618","1.7984398384294618","1.7984398384294618"
"429","1.8010922873626114","1.8010922873626114","1.8010922873626114"
"430","1.7927027474233328","1.7927027474233328","1.7927027474233328"
"431","1.7894984208333917","1.7894984208333917","1.7894984208333917"
"432","1.7955371719002724","1.7955371719002724","1.7955371719002724"
"433","1.7834427771065966","1.7834427771065966","1.7834427771065966"
"434","1.7874147587083427","1.7874147587083427","1.7874147587083427"
"435","1.786476894061212","1.786476894061212","1.786476894061212"
"436","1.7858881130963706","1.7858881130963706","1.7858881130963706"
"437","1.7837208427844016","1.7837208427844016","1.7837208427844016"
"438","1.7780555518493202","1.7780555518493202","1.7780555518493202"
"439","1.7751999265314224","1.7751999265314224","1.7751999265314224"
"440","1.7718455724392697","1.7718455724392697","1.7718455724392697"
"441","1.7767625182463234","1.7767625182463234","1.7767625182463234"
"442","1.7741553670643042","1.7741553670643042","1.7741553670643042"
"443","1.764612403606312","1.764612403606312","1.764612403606312"
"444","1.7686560988042184","1.7686560988042184","1.7686560988042184"
"445","1.7674652774359711","1.7674652774359711","1.7674652774359711"
"446","1.7582260156078846","1.7582260156078846","1.7582260156078846"
"447","1.7608246419397764","1.7608246419397764","1.7608246419397764"
"448","1.7676939789802417","1.7676939789802417","1.7676939789802417"
"449","1.7573275040489533","1.7573275040489533","1.7573275040489533"
"450","1.752587336404773","1.752587336404773","1.752587336404773"
"451","1.7549804312074557","1.7549804312074557","1.7549804312074557"
"452","1.7544470354627264","1.7544470354627264","1.7544470354627264"
"453","1.748854305804707","1.748854305804707","1.748854305804707"
"454","1.753097768884385","1.753097768884385","1.753097768884385"
"455","1.7538926327193622","1.7538926327193622","1.7538926327193622"
"456","1.74288412931934","1.74288412931934","1.74288412931934"
"457","1.7405222160327831","1.7405222160327831","1.7405222160327831"
"458","1.7536268061141018","1.7536268061141018","1.7536268061141018"
"459","1.7337424627529836","1.7337424627529836","1.7337424627529836"
"460","1.7452215085932985","1.7452215085932985","1.7452215085932985"
"461","1.7408914578501717","1.7408914578501717","1.7408914578501717"
