"Step","Eswimmer_Mnull_DS1000_W0.009_lr0.01 - train.NRC1","Eswimmer_Mnull_DS1000_W0.009_lr0.01 - train.NRC1__MIN","Eswimmer_Mnull_DS1000_W0.009_lr0.01 - train.NRC1__MAX"
"97","0.04842187567156452","0.04842187567156452","0.04842187567156452"
"98","0.04777455337069932","0.04777455337069932","0.04777455337069932"
"99","0.04712707614397209","0.04712707614397209","0.04712707614397209"
"100","0.04648965392521882","0.04648965392521882","0.04648965392521882"
"101","0.045851211850282424","0.045851211850282424","0.045851211850282424"
"102","0.04523318550233762","0.04523318550233762","0.04523318550233762"
"103","0.04461155569891366","0.04461155569891366","0.04461155569891366"
"104","0.04400637284643381","0.04400637284643381","0.04400637284643381"
"105","0.04342970462793551","0.04342970462793551","0.04342970462793551"
"106","0.042865224841563986","0.042865224841563986","0.042865224841563986"
"107","0.042304294852223395","0.042304294852223395","0.042304294852223395"
"108","0.04175243254082693","0.04175243254082693","0.04175243254082693"
"109","0.04121957866464641","0.04121957866464641","0.04121957866464641"
"110","0.04069226390293466","0.04069226390293466","0.04069226390293466"
"111","0.040169081213264006","0.040169081213264006","0.040169081213264006"
"112","0.03966736692839277","0.03966736692839277","0.03966736692839277"
"113","0.039159978568917723","0.039159978568917723","0.039159978568917723"
"114","0.0386574986022481","0.0386574986022481","0.0386574986022481"
"115","0.03818233208982769","0.03818233208982769","0.03818233208982769"
"116","0.037702514485800066","0.037702514485800066","0.037702514485800066"
"117","0.03721476345047358","0.03721476345047358","0.03721476345047358"
"118","0.036743997168946406","0.036743997168946406","0.036743997168946406"
"119","0.03628182229400045","0.03628182229400045","0.03628182229400045"
"120","0.0358247815202069","0.0358247815202069","0.0358247815202069"
"121","0.035388795472117866","0.035388795472117866","0.035388795472117866"
"122","0.034957480325920186","0.034957480325920186","0.034957480325920186"
"123","0.03452375519463226","0.03452375519463226","0.03452375519463226"
"124","0.03409337234861232","0.03409337234861232","0.03409337234861232"
"125","0.03368038183189128","0.03368038183189128","0.03368038183189128"
"126","0.03327371462692099","0.03327371462692099","0.03327371462692099"
"127","0.032851536991138575","0.032851536991138575","0.032851536991138575"
"128","0.03246155776016371","0.03246155776016371","0.03246155776016371"
"129","0.032057247092802756","0.032057247092802756","0.032057247092802756"
"130","0.03165232587728519","0.03165232587728519","0.03165232587728519"
"131","0.0312549364723609","0.0312549364723609","0.0312549364723609"
"132","0.030865789952036947","0.030865789952036947","0.030865789952036947"
"133","0.030486184151124918","0.030486184151124918","0.030486184151124918"
"134","0.03012033083217466","0.03012033083217466","0.03012033083217466"
"135","0.029737471959839466","0.029737471959839466","0.029737471959839466"
"136","0.02939228704957918","0.02939228704957918","0.02939228704957918"
"137","0.029083884612319026","0.029083884612319026","0.029083884612319026"
"138","0.028752025697176806","0.028752025697176806","0.028752025697176806"
"139","0.028416625999761892","0.028416625999761892","0.028416625999761892"
"140","0.028065356759916768","0.028065356759916768","0.028065356759916768"
"141","0.027710081909668817","0.027710081909668817","0.027710081909668817"
"142","0.027344696020827543","0.027344696020827543","0.027344696020827543"
"143","0.027011773193637283","0.027011773193637283","0.027011773193637283"
"144","0.02666804383931685","0.02666804383931685","0.02666804383931685"
"145","0.026341417551520863","0.026341417551520863","0.026341417551520863"
"146","0.02602014091135061","0.02602014091135061","0.02602014091135061"
"147","0.025740515121873614","0.025740515121873614","0.025740515121873614"
"148","0.025417857861790252","0.025417857861790252","0.025417857861790252"
"149","0.02510591256639236","0.02510591256639236","0.02510591256639236"
"150","0.02479333373781651","0.02479333373781651","0.02479333373781651"
"151","0.02449221281284031","0.02449221281284031","0.02449221281284031"
"152","0.02420194817375909","0.02420194817375909","0.02420194817375909"
"153","0.023908134911318712","0.023908134911318712","0.023908134911318712"
"154","0.023623119285440225","0.023623119285440225","0.023623119285440225"
"155","0.023335426771364156","0.023335426771364156","0.023335426771364156"
"156","0.023066669700646344","0.023066669700646344","0.023066669700646344"
"157","0.022808855360668533","0.022808855360668533","0.022808855360668533"
"158","0.022526890510940575","0.022526890510940575","0.022526890510940575"
"159","0.022253337094331072","0.022253337094331072","0.022253337094331072"
"160","0.02198444166817717","0.02198444166817717","0.02198444166817717"
"161","0.0217419379838268","0.0217419379838268","0.0217419379838268"
"162","0.021505228068275754","0.021505228068275754","0.021505228068275754"
"163","0.021244241125461714","0.021244241125461714","0.021244241125461714"
"164","0.021002107474851074","0.021002107474851074","0.021002107474851074"
"165","0.02076336923243639","0.02076336923243639","0.02076336923243639"
"166","0.02050105995409126","0.02050105995409126","0.02050105995409126"
"167","0.02026425040049071","0.02026425040049071","0.02026425040049071"
"168","0.02005366415922458","0.02005366415922458","0.02005366415922458"
"169","0.019812574485058576","0.019812574485058576","0.019812574485058576"
"170","0.01958451350918972","0.01958451350918972","0.01958451350918972"
"171","0.01936379436008997","0.01936379436008997","0.01936379436008997"
"172","0.01914234403655064","0.01914234403655064","0.01914234403655064"
"173","0.018923693952320037","0.018923693952320037","0.018923693952320037"
"174","0.01869687188527678","0.01869687188527678","0.01869687188527678"
"175","0.01849279849150116","0.01849279849150116","0.01849279849150116"
"176","0.01827408883461976","0.01827408883461976","0.01827408883461976"
"177","0.018069196367901896","0.018069196367901896","0.018069196367901896"
"178","0.017848770776265382","0.017848770776265382","0.017848770776265382"
"179","0.017649981346244202","0.017649981346244202","0.017649981346244202"
"180","0.017462198962515687","0.017462198962515687","0.017462198962515687"
"181","0.01726957074978509","0.01726957074978509","0.01726957074978509"
"182","0.017059161819666768","0.017059161819666768","0.017059161819666768"
"183","0.016864800353443798","0.016864800353443798","0.016864800353443798"
"184","0.016700461830889482","0.016700461830889482","0.016700461830889482"
"185","0.01649376488600046","0.01649376488600046","0.01649376488600046"
"186","0.0163151776323341","0.0163151776323341","0.0163151776323341"
"187","0.016132138154483982","0.016132138154483982","0.016132138154483982"
"188","0.015957269625960408","0.015957269625960408","0.015957269625960408"
"189","0.015791897002885035","0.015791897002885035","0.015791897002885035"
"190","0.015624462254814318","0.015624462254814318","0.015624462254814318"
"191","0.015457295574605269","0.015457295574605269","0.015457295574605269"
"192","0.015275002105045359","0.015275002105045359","0.015275002105045359"
"193","0.015105114838373993","0.015105114838373993","0.015105114838373993"
"194","0.014967730925159742","0.014967730925159742","0.014967730925159742"
"195","0.014792337366510765","0.014792337366510765","0.014792337366510765"
"196","0.014642253226530158","0.014642253226530158","0.014642253226530158"
"197","0.0144953596974849","0.0144953596974849","0.0144953596974849"
"198","0.01433657821183806","0.01433657821183806","0.01433657821183806"
"199","0.014196141469619818","0.014196141469619818","0.014196141469619818"
"200","0.014043396647037356","0.014043396647037356","0.014043396647037356"
"201","0.013893027802108064","0.013893027802108064","0.013893027802108064"
"202","0.01374472168482157","0.01374472168482157","0.01374472168482157"
"203","0.013590381224739986","0.013590381224739986","0.013590381224739986"
"204","0.013468795560657781","0.013468795560657781","0.013468795560657781"
"205","0.01332994566491658","0.01332994566491658","0.01332994566491658"
"206","0.013182847208104306","0.013182847208104306","0.013182847208104306"
"207","0.013043705662294314","0.013043705662294314","0.013043705662294314"
"208","0.012911915297470898","0.012911915297470898","0.012911915297470898"
"209","0.012783901970606222","0.012783901970606222","0.012783901970606222"
"210","0.012637103326531417","0.012637103326531417","0.012637103326531417"
"211","0.01252253679019509","0.01252253679019509","0.01252253679019509"
"212","0.012407114635892924","0.012407114635892924","0.012407114635892924"
"213","0.012267441516150996","0.012267441516150996","0.012267441516150996"
"214","0.012156573535351583","0.012156573535351583","0.012156573535351583"
"215","0.012029576954097366","0.012029576954097366","0.012029576954097366"
"216","0.01191248646311601","0.01191248646311601","0.01191248646311601"
"217","0.011803105195372665","0.011803105195372665","0.011803105195372665"
"218","0.011697204511743223","0.011697204511743223","0.011697204511743223"
"219","0.011579428093144998","0.011579428093144998","0.011579428093144998"
"220","0.011461682585111306","0.011461682585111306","0.011461682585111306"
"221","0.011347229109118473","0.011347229109118473","0.011347229109118473"
"222","0.011240312691383281","0.011240312691383281","0.011240312691383281"
"223","0.011127898406359747","0.011127898406359747","0.011127898406359747"
"224","0.011027757415816325","0.011027757415816325","0.011027757415816325"
"225","0.010917546561313657","0.010917546561313657","0.010917546561313657"
"226","0.01082021105741893","0.01082021105741893","0.01082021105741893"
"227","0.01071094029098964","0.01071094029098964","0.01071094029098964"
"228","0.010623743600177704","0.010623743600177704","0.010623743600177704"
"229","0.010523141282220025","0.010523141282220025","0.010523141282220025"
"230","0.010415069336909255","0.010415069336909255","0.010415069336909255"
"231","0.010320588845971543","0.010320588845971543","0.010320588845971543"
"232","0.010223230138153894","0.010223230138153894","0.010223230138153894"
"233","0.010131019054460922","0.010131019054460922","0.010131019054460922"
"234","0.01003460457180205","0.01003460457180205","0.01003460457180205"
"235","0.009936492499315363","0.009936492499315363","0.009936492499315363"
"236","0.009849273707382963","0.009849273707382963","0.009849273707382963"
"237","0.009754255744759575","0.009754255744759575","0.009754255744759575"
"238","0.00966953547351386","0.00966953547351386","0.00966953547351386"
"239","0.009587605987340793","0.009587605987340793","0.009587605987340793"
"240","0.00949514593731351","0.00949514593731351","0.00949514593731351"
"241","0.009410197624740477","0.009410197624740477","0.009410197624740477"
"242","0.009340346949407831","0.009340346949407831","0.009340346949407831"
"243","0.009251669877223832","0.009251669877223832","0.009251669877223832"
"244","0.009173129802948325","0.009173129802948325","0.009173129802948325"
"245","0.009097698708079405","0.009097698708079405","0.009097698708079405"
"246","0.009009754438320727","0.009009754438320727","0.009009754438320727"
"247","0.008946147655939285","0.008946147655939285","0.008946147655939285"
"248","0.008857931681269292","0.008857931681269292","0.008857931681269292"
"249","0.008782360647819587","0.008782360647819587","0.008782360647819587"
"250","0.008717667969939669","0.008717667969939669","0.008717667969939669"
"251","0.008623326726970845","0.008623326726970845","0.008623326726970845"
"252","0.008555407141641866","0.008555407141641866","0.008555407141641866"
"253","0.0084933124335044","0.0084933124335044","0.0084933124335044"
"254","0.008418407480439783","0.008418407480439783","0.008418407480439783"
"255","0.008350992683303105","0.008350992683303105","0.008350992683303105"
"256","0.008278576913916367","0.008278576913916367","0.008278576913916367"
"257","0.008216715067148697","0.008216715067148697","0.008216715067148697"
"258","0.008149594371728255","0.008149594371728255","0.008149594371728255"
"259","0.008087330361597709","0.008087330361597709","0.008087330361597709"
"260","0.008014978640145273","0.008014978640145273","0.008014978640145273"
"261","0.00795317821270237","0.00795317821270237","0.00795317821270237"
"262","0.00788607629699078","0.00788607629699078","0.00788607629699078"
"263","0.007834790866479636","0.007834790866479636","0.007834790866479636"
"264","0.0077681554258611524","0.0077681554258611524","0.0077681554258611524"
"265","0.007710394012148981","0.007710394012148981","0.007710394012148981"
"266","0.007651130760532453","0.007651130760532453","0.007651130760532453"
"267","0.00759296988732109","0.00759296988732109","0.00759296988732109"
"268","0.007539898261118708","0.007539898261118708","0.007539898261118708"
"269","0.007473530420518785","0.007473530420518785","0.007473530420518785"
"270","0.0074188757289499","0.0074188757289499","0.0074188757289499"
"271","0.007364940528441366","0.007364940528441366","0.007364940528441366"
"272","0.007307199272917387","0.007307199272917387","0.007307199272917387"
"273","0.007248463038271438","0.007248463038271438","0.007248463038271438"
"274","0.007191614584556248","0.007191614584556248","0.007191614584556248"
"275","0.007135256141230514","0.007135256141230514","0.007135256141230514"
"276","0.007085388175537957","0.007085388175537957","0.007085388175537957"
"277","0.0070362958791249635","0.0070362958791249635","0.0070362958791249635"
"278","0.006985477391630411","0.006985477391630411","0.006985477391630411"
"279","0.006911832532096241","0.006911832532096241","0.006911832532096241"
"280","0.006868570241487987","0.006868570241487987","0.006868570241487987"
"281","0.006803884200559196","0.006803884200559196","0.006803884200559196"
"282","0.006754705455282476","0.006754705455282476","0.006754705455282476"
"283","0.006707869845838615","0.006707869845838615","0.006707869845838615"
"284","0.006650950759414855","0.006650950759414855","0.006650950759414855"
"285","0.006595023600505158","0.006595023600505158","0.006595023600505158"
"286","0.006539756927235431","0.006539756927235431","0.006539756927235431"
"287","0.006490556255579577","0.006490556255579577","0.006490556255579577"
"288","0.006443621898895855","0.006443621898895855","0.006443621898895855"
"289","0.006392205886209012","0.006392205886209012","0.006392205886209012"
"290","0.006335944124025502","0.006335944124025502","0.006335944124025502"
"291","0.0062817522813841155","0.0062817522813841155","0.0062817522813841155"
"292","0.006234733855246532","0.006234733855246532","0.006234733855246532"
"293","0.006189589559626313","0.006189589559626313","0.006189589559626313"
"294","0.006135109698112501","0.006135109698112501","0.006135109698112501"
"295","0.006094804257402075","0.006094804257402075","0.006094804257402075"
"296","0.006045287471239646","0.006045287471239646","0.006045287471239646"
"297","0.005999839252711411","0.005999839252711411","0.005999839252711411"
"298","0.005945463336458715","0.005945463336458715","0.005945463336458715"
"299","0.005905901496051286","0.005905901496051286","0.005905901496051286"
"300","0.005857902903262812","0.005857902903262812","0.005857902903262812"
"301","0.005808063640079183","0.005808063640079183","0.005808063640079183"
"302","0.005762378785588226","0.005762378785588226","0.005762378785588226"
"303","0.005714410787015595","0.005714410787015595","0.005714410787015595"
"304","0.005669422333166039","0.005669422333166039","0.005669422333166039"
"305","0.005628666606449372","0.005628666606449372","0.005628666606449372"
"306","0.005580668173396589","0.005580668173396589","0.005580668173396589"
"307","0.00553493139027546","0.00553493139027546","0.00553493139027546"
"308","0.005499529446344468","0.005499529446344468","0.005499529446344468"
"309","0.00546011434682265","0.00546011434682265","0.00546011434682265"
"310","0.005417044761242323","0.005417044761242323","0.005417044761242323"
"311","0.005371846701796187","0.005371846701796187","0.005371846701796187"
"312","0.005337661768157887","0.005337661768157887","0.005337661768157887"
"313","0.005295850234109821","0.005295850234109821","0.005295850234109821"
"314","0.005257444375647595","0.005257444375647595","0.005257444375647595"
"315","0.005226096919103895","0.005226096919103895","0.005226096919103895"
"316","0.005184613684433316","0.005184613684433316","0.005184613684433316"
"317","0.005135836716809138","0.005135836716809138","0.005135836716809138"
"318","0.005100735466500339","0.005100735466500339","0.005100735466500339"
"319","0.00506022788751784","0.00506022788751784","0.00506022788751784"
"320","0.0050271856100903844","0.0050271856100903844","0.0050271856100903844"
"321","0.004985406517488627","0.004985406517488627","0.004985406517488627"
"322","0.004961580826068768","0.004961580826068768","0.004961580826068768"
"323","0.004909308135165929","0.004909308135165929","0.004909308135165929"
"324","0.0048779773442220176","0.0048779773442220176","0.0048779773442220176"
"325","0.004843426986566613","0.004843426986566613","0.004843426986566613"
"326","0.00480799667127036","0.00480799667127036","0.00480799667127036"
"327","0.004769842528299307","0.004769842528299307","0.004769842528299307"
"328","0.004745893139502243","0.004745893139502243","0.004745893139502243"
"329","0.004710469122547692","0.004710469122547692","0.004710469122547692"
"330","0.004675058208114535","0.004675058208114535","0.004675058208114535"
"331","0.0046547271580241155","0.0046547271580241155","0.0046547271580241155"
"332","0.004609633889914732","0.004609633889914732","0.004609633889914732"
"333","0.004575772589958035","0.004575772589958035","0.004575772589958035"
"334","0.0045504534471549505","0.0045504534471549505","0.0045504534471549505"
"335","0.004521960213953434","0.004521960213953434","0.004521960213953434"
"336","0.00448698665023494","0.00448698665023494","0.00448698665023494"
"337","0.004457279595520959","0.004457279595520959","0.004457279595520959"
"338","0.004416250286640434","0.004416250286640434","0.004416250286640434"
"339","0.004388948199226661","0.004388948199226661","0.004388948199226661"
"340","0.004356190550809572","0.004356190550809572","0.004356190550809572"
"341","0.004325681633826207","0.004325681633826207","0.004325681633826207"
"342","0.004306312884146792","0.004306312884146792","0.004306312884146792"
"343","0.004276505992345449","0.004276505992345449","0.004276505992345449"
"344","0.004242634233497086","0.004242634233497086","0.004242634233497086"
"345","0.004206239635431303","0.004206239635431303","0.004206239635431303"
"346","0.004172365388149047","0.004172365388149047","0.004172365388149047"
"347","0.0041599385569716105","0.0041599385569716105","0.0041599385569716105"
"348","0.0041245615950606974","0.0041245615950606974","0.0041245615950606974"
"349","0.004110259955032461","0.004110259955032461","0.004110259955032461"
"350","0.004080588714492706","0.004080588714492706","0.004080588714492706"
"351","0.004067082855024694","0.004067082855024694","0.004067082855024694"
"352","0.004042375624955241","0.004042375624955241","0.004042375624955241"
"353","0.0040177446268010045","0.0040177446268010045","0.0040177446268010045"
"354","0.003990139846274943","0.003990139846274943","0.003990139846274943"
"355","0.003981790333572462","0.003981790333572462","0.003981790333572462"
"356","0.003956349900985515","0.003956349900985515","0.003956349900985515"
"357","0.003942097499243132","0.003942097499243132","0.003942097499243132"
"358","0.0039107192077065065","0.0039107192077065065","0.0039107192077065065"
"359","0.003891677922966906","0.003891677922966906","0.003891677922966906"
"360","0.0038772872006020407","0.0038772872006020407","0.0038772872006020407"
"361","0.003848405653179171","0.003848405653179171","0.003848405653179171"
"362","0.0038405380490928705","0.0038405380490928705","0.0038405380490928705"
"363","0.0038166542252725433","0.0038166542252725433","0.0038166542252725433"
"364","0.0038012761600243862","0.0038012761600243862","0.0038012761600243862"
"365","0.003777116421378196","0.003777116421378196","0.003777116421378196"
"366","0.0037663680600088724","0.0037663680600088724","0.0037663680600088724"
"367","0.003747557316780842","0.003747557316780842","0.003747557316780842"
"368","0.0037274411672601816","0.0037274411672601816","0.0037274411672601816"
"369","0.003706633669819212","0.003706633669819212","0.003706633669819212"
"370","0.0036858011046484902","0.0036858011046484902","0.0036858011046484902"
"371","0.003659554813642899","0.003659554813642899","0.003659554813642899"
"372","0.003647002490489527","0.003647002490489527","0.003647002490489527"
"373","0.003630428919980787","0.003630428919980787","0.003630428919980787"
"374","0.0036154369926266697","0.0036154369926266697","0.0036154369926266697"
"375","0.0035976455379437907","0.0035976455379437907","0.0035976455379437907"
"376","0.0035780351551753854","0.0035780351551753854","0.0035780351551753854"
"377","0.0035611517384909917","0.0035611517384909917","0.0035611517384909917"
"378","0.003545905454492427","0.003545905454492427","0.003545905454492427"
"379","0.0035248659101626456","0.0035248659101626456","0.0035248659101626456"
"380","0.0035101375551903403","0.0035101375551903403","0.0035101375551903403"
"381","0.0034794265853852263","0.0034794265853852263","0.0034794265853852263"
"382","0.0034806812746059133","0.0034806812746059133","0.0034806812746059133"
"383","0.003460408968908624","0.003460408968908624","0.003460408968908624"
"384","0.0034390829105543615","0.0034390829105543615","0.0034390829105543615"
"385","0.0034132807934963835","0.0034132807934963835","0.0034132807934963835"
"386","0.0034212832721828477","0.0034212832721828477","0.0034212832721828477"
"387","0.0033904880171367184","0.0033904880171367184","0.0033904880171367184"
"388","0.0033774962285523457","0.0033774962285523457","0.0033774962285523457"
"389","0.0033424537868092016","0.0033424537868092016","0.0033424537868092016"
"390","0.00332941131683242","0.00332941131683242","0.00332941131683242"
"391","0.0033212003217095686","0.0033212003217095686","0.0033212003217095686"
"392","0.003305343177686737","0.003305343177686737","0.003305343177686737"
"393","0.0032910934218538302","0.0032910934218538302","0.0032910934218538302"
"394","0.0032711696057163096","0.0032711696057163096","0.0032711696057163096"
"395","0.0032515521891599663","0.0032515521891599663","0.0032515521891599663"
"396","0.003243733680006699","0.003243733680006699","0.003243733680006699"
"397","0.0032399762249429075","0.0032399762249429075","0.0032399762249429075"
"398","0.003204909069012501","0.003204909069012501","0.003204909069012501"
"399","0.0032053470045084963","0.0032053470045084963","0.0032053470045084963"
"400","0.003196157494531292","0.003196157494531292","0.003196157494531292"
"401","0.00316442762659905","0.00316442762659905","0.00316442762659905"
"402","0.003173698437092355","0.003173698437092355","0.003173698437092355"
"403","0.003157054377443501","0.003157054377443501","0.003157054377443501"
"404","0.0031302013961976628","0.0031302013961976628","0.0031302013961976628"
"405","0.003121699928925409","0.003121699928925409","0.003121699928925409"
"406","0.0031218958113352216","0.0031218958113352216","0.0031218958113352216"
"407","0.0030840527991941257","0.0030840527991941257","0.0030840527991941257"
"408","0.0030814272836915393","0.0030814272836915393","0.0030814272836915393"
"409","0.0030573814458944213","0.0030573814458944213","0.0030573814458944213"
"410","0.0030496568905746813","0.0030496568905746813","0.0030496568905746813"
"411","0.0030331092338585675","0.0030331092338585675","0.0030331092338585675"
"412","0.003024652838535985","0.003024652838535985","0.003024652838535985"
"413","0.003005424829551032","0.003005424829551032","0.003005424829551032"
"414","0.0029772901443949566","0.0029772901443949566","0.0029772901443949566"
"415","0.0029473534437194217","0.0029473534437194217","0.0029473534437194217"
"416","0.00295585077065175","0.00295585077065175","0.00295585077065175"
"417","0.0029301787687655294","0.0029301787687655294","0.0029301787687655294"
"418","0.0029309432261047873","0.0029309432261047873","0.0029309432261047873"
"419","0.002903547328576806","0.002903547328576806","0.002903547328576806"
"420","0.0028744405785978556","0.0028744405785978556","0.0028744405785978556"
"421","0.0028732543181400273","0.0028732543181400273","0.0028732543181400273"
"422","0.0028505340481974743","0.0028505340481974743","0.0028505340481974743"
"423","0.0028444336834311345","0.0028444336834311345","0.0028444336834311345"
"424","0.002813899097175238","0.002813899097175238","0.002813899097175238"
"425","0.002801555331816644","0.002801555331816644","0.002801555331816644"
"426","0.002785953462226999","0.002785953462226999","0.002785953462226999"
"427","0.0027634842103909703","0.0027634842103909703","0.0027634842103909703"
"428","0.0027462291930314678","0.0027462291930314678","0.0027462291930314678"
"429","0.002736415756701035","0.002736415756701035","0.002736415756701035"
"430","0.0027181208853404686","0.0027181208853404686","0.0027181208853404686"
"431","0.0026980687710488525","0.0026980687710488525","0.0026980687710488525"
"432","0.0026819366097415695","0.0026819366097415695","0.0026819366097415695"
"433","0.002672161271221185","0.002672161271221185","0.002672161271221185"
"434","0.002650679455232208","0.002650679455232208","0.002650679455232208"
"435","0.0026320368554281826","0.0026320368554281826","0.0026320368554281826"
"436","0.002618645522020472","0.002618645522020472","0.002618645522020472"
"437","0.002595178316269312","0.002595178316269312","0.002595178316269312"
