"Step","Eswimmer_Mnull_DS1000_W5e-05_lr0.01 - train.NRC1","Eswimmer_Mnull_DS1000_W5e-05_lr0.01 - train.NRC1__MIN","Eswimmer_Mnull_DS1000_W5e-05_lr0.01 - train.NRC1__MAX"
"930","3.083887502091238","3.083887502091238","3.083887502091238"
"931","3.088593005917559","3.088593005917559","3.088593005917559"
"932","3.084710346134438","3.084710346134438","3.084710346134438"
"933","3.076732289993728","3.076732289993728","3.076732289993728"
"934","3.0795937162964258","3.0795937162964258","3.0795937162964258"
"935","3.080473999280963","3.080473999280963","3.080473999280963"
"936","3.0791601839988143","3.0791601839988143","3.0791601839988143"
"937","3.0757945734244423","3.0757945734244423","3.0757945734244423"
"938","3.080093332375458","3.080093332375458","3.080093332375458"
"939","3.0790882138172164","3.0790882138172164","3.0790882138172164"
"940","3.0757734172083437","3.0757734172083437","3.0757734172083437"
"941","3.06416668317515","3.06416668317515","3.06416668317515"
"942","3.0711863533366848","3.0711863533366848","3.0711863533366848"
"943","3.070155634016395","3.070155634016395","3.070155634016395"
"944","3.0686086114980426","3.0686086114980426","3.0686086114980426"
"945","3.0593431033498053","3.0593431033498053","3.0593431033498053"
"946","3.0609743196168564","3.0609743196168564","3.0609743196168564"
"947","3.065164717200736","3.065164717200736","3.065164717200736"
"948","3.0574132166174386","3.0574132166174386","3.0574132166174386"
"949","3.055204341032135","3.055204341032135","3.055204341032135"
"950","3.0597541373142887","3.0597541373142887","3.0597541373142887"
"951","3.05584916415684","3.05584916415684","3.05584916415684"
"952","3.058435887923246","3.058435887923246","3.058435887923246"
"953","3.0568618719859515","3.0568618719859515","3.0568618719859515"
"954","3.0520166507619577","3.0520166507619577","3.0520166507619577"
"955","3.053080153474817","3.053080153474817","3.053080153474817"
"956","3.0475147304034325","3.0475147304034325","3.0475147304034325"
"957","3.0417835457926268","3.0417835457926268","3.0417835457926268"
"958","3.050094132847167","3.050094132847167","3.050094132847167"
"959","3.043367985623321","3.043367985623321","3.043367985623321"
"960","3.050209584822427","3.050209584822427","3.050209584822427"
"961","3.0435190865565676","3.0435190865565676","3.0435190865565676"
"962","3.043201315964121","3.043201315964121","3.043201315964121"
"963","3.047359318668154","3.047359318668154","3.047359318668154"
"964","3.037697470134357","3.037697470134357","3.037697470134357"
"965","3.0377449864189985","3.0377449864189985","3.0377449864189985"
"966","3.0359669532775877","3.0359669532775877","3.0359669532775877"
"967","3.040691721853931","3.040691721853931","3.040691721853931"
"968","3.0357260822301178","3.0357260822301178","3.0357260822301178"
"969","3.037089042240419","3.037089042240419","3.037089042240419"
"970","3.02967423621194","3.02967423621194","3.02967423621194"
"971","3.028372139817162","3.028372139817162","3.028372139817162"
"972","3.0332292371942313","3.0332292371942313","3.0332292371942313"
"973","3.0244679494223092","3.0244679494223092","3.0244679494223092"
"974","3.0235621444742575","3.0235621444742575","3.0235621444742575"
"975","3.0232177308583634","3.0232177308583634","3.0232177308583634"
"976","3.0196581221222876","3.0196581221222876","3.0196581221222876"
"977","3.0161647173925448","3.0161647173925448","3.0161647173925448"
"978","3.016160108356329","3.016160108356329","3.016160108356329"
"979","3.018479317344958","3.018479317344958","3.018479317344958"
"980","3.0107774836971077","3.0107774836971077","3.0107774836971077"
"981","3.0185488990019658","3.0185488990019658","3.0185488990019658"
"982","3.0135737377116456","3.0135737377116456","3.0135737377116456"
"983","3.0125020638082787","3.0125020638082787","3.0125020638082787"
"984","3.0078712249780657","3.0078712249780657","3.0078712249780657"
"985","3.0088776260644807","3.0088776260644807","3.0088776260644807"
"986","3.005440237107701","3.005440237107701","3.005440237107701"
"987","3.002753531002032","3.002753531002032","3.002753531002032"
"988","3.0012281841285438","3.0012281841285438","3.0012281841285438"
"989","2.996517899936429","2.996517899936429","2.996517899936429"
"990","3.0035909853538176","3.0035909853538176","3.0035909853538176"
"991","3.006160520311227","3.006160520311227","3.006160520311227"
"992","2.9933367716977375","2.9933367716977375","2.9933367716977375"
"993","2.9953006130093707","2.9953006130093707","2.9953006130093707"
"994","2.9938314286933894","2.9938314286933894","2.9938314286933894"
"995","2.9944183911869913","2.9944183911869913","2.9944183911869913"
"996","2.992744489369579","2.992744489369579","2.992744489369579"
"997","2.9906558994203807","2.9906558994203807","2.9906558994203807"
"998","2.9864187834574984","2.9864187834574984","2.9864187834574984"
"999","2.985571637330591","2.985571637330591","2.985571637330591"
"1000","2.9815572495609524","2.9815572495609524","2.9815572495609524"
"1001","2.977377374662916","2.977377374662916","2.977377374662916"
"1002","2.975003269611989","2.975003269611989","2.975003269611989"
"1003","2.978462769175472","2.978462769175472","2.978462769175472"
"1004","2.981448936444009","2.981448936444009","2.981448936444009"
"1005","2.97500410188119","2.97500410188119","2.97500410188119"
"1006","2.9792406111681484","2.9792406111681484","2.9792406111681484"
"1007","2.96990406280756","2.96990406280756","2.96990406280756"
"1008","2.980380074821005","2.980380074821005","2.980380074821005"
"1009","2.9729990870366456","2.9729990870366456","2.9729990870366456"
"1010","2.975172222646666","2.975172222646666","2.975172222646666"
"1011","2.9649537980880267","2.9649537980880267","2.9649537980880267"
"1012","2.958521016502986","2.958521016502986","2.958521016502986"
"1013","2.9615731528789184","2.9615731528789184","2.9615731528789184"
"1014","2.9612131904229173","2.9612131904229173","2.9612131904229173"
"1015","2.960375438653864","2.960375438653864","2.960375438653864"
"1016","2.9568144490040287","2.9568144490040287","2.9568144490040287"
"1017","2.958569154405035","2.958569154405035","2.958569154405035"
"1018","2.9562639547160363","2.9562639547160363","2.9562639547160363"
"1019","2.947349939479158","2.947349939479158","2.947349939479158"
"1020","2.9539285540039564","2.9539285540039564","2.9539285540039564"
"1021","2.9447290757415465","2.9447290757415465","2.9447290757415465"
"1022","2.9465572215996363","2.9465572215996363","2.9465572215996363"
"1023","2.948979611846167","2.948979611846167","2.948979611846167"
"1024","2.9441114024916315","2.9441114024916315","2.9441114024916315"
"1025","2.947135804024583","2.947135804024583","2.947135804024583"
"1026","2.935485660622886","2.935485660622886","2.935485660622886"
"1027","2.938033346906537","2.938033346906537","2.938033346906537"
"1028","2.937592942388161","2.937592942388161","2.937592942388161"
"1029","2.939377508429403","2.939377508429403","2.939377508429403"
"1030","2.935977994845962","2.935977994845962","2.935977994845962"
"1031","2.9300599064888084","2.9300599064888084","2.9300599064888084"
"1032","2.9349111162128394","2.9349111162128394","2.9349111162128394"
"1033","2.9306265415326345","2.9306265415326345","2.9306265415326345"
"1034","2.9273344639531715","2.9273344639531715","2.9273344639531715"
"1035","2.92300675223711","2.92300675223711","2.92300675223711"
"1036","2.9258861727649346","2.9258861727649346","2.9258861727649346"
"1037","2.92815679384525","2.92815679384525","2.92815679384525"
"1038","2.9250695259474595","2.9250695259474595","2.9250695259474595"
"1039","2.9153486844446888","2.9153486844446888","2.9153486844446888"
"1040","2.917408342613431","2.917408342613431","2.917408342613431"
"1041","2.9167436844954646","2.9167436844954646","2.9167436844954646"
"1042","2.916224949406518","2.916224949406518","2.916224949406518"
"1043","2.9162842781684013","2.9162842781684013","2.9162842781684013"
"1044","2.915654352894766","2.915654352894766","2.915654352894766"
"1045","2.906061050018776","2.906061050018776","2.906061050018776"
"1046","2.9051106490427627","2.9051106490427627","2.9051106490427627"
"1047","2.906826912382516","2.906826912382516","2.906826912382516"
"1048","2.903960999138886","2.903960999138886","2.903960999138886"
"1049","2.9033578940034057","2.9033578940034057","2.9033578940034057"
"1050","2.8967611319676654","2.8967611319676654","2.8967611319676654"
"1051","2.898781764004394","2.898781764004394","2.898781764004394"
"1052","2.8933724062010295","2.8933724062010295","2.8933724062010295"
"1053","2.89038515920729","2.89038515920729","2.89038515920729"
"1054","2.900492870007234","2.900492870007234","2.900492870007234"
"1055","2.8951180398871803","2.8951180398871803","2.8951180398871803"
"1056","2.8884404421948275","2.8884404421948275","2.8884404421948275"
"1057","2.8927388053387983","2.8927388053387983","2.8927388053387983"
"1058","2.889474645053633","2.889474645053633","2.889474645053633"
"1059","2.88965878702054","2.88965878702054","2.88965878702054"
"1060","2.883815860748291","2.883815860748291","2.883815860748291"
"1061","2.8841850189533","2.8841850189533","2.8841850189533"
"1062","2.8822632786250324","2.8822632786250324","2.8822632786250324"
"1063","2.8826126755594887","2.8826126755594887","2.8826126755594887"
"1064","2.8876204287914007","2.8876204287914007","2.8876204287914007"
"1065","2.880595230947496","2.880595230947496","2.880595230947496"
"1066","2.8772511714845894","2.8772511714845894","2.8772511714845894"
"1067","2.8748306120114866","2.8748306120114866","2.8748306120114866"
"1068","2.8740824741190445","2.8740824741190445","2.8740824741190445"
"1069","2.8723934886233327","2.8723934886233327","2.8723934886233327"
"1070","2.873367150654609","2.873367150654609","2.873367150654609"
"1071","2.8725423284138234","2.8725423284138234","2.8725423284138234"
"1072","2.871421218064279","2.871421218064279","2.871421218064279"
"1073","2.8656261742977804","2.8656261742977804","2.8656261742977804"
"1074","2.866801299715007","2.866801299715007","2.866801299715007"
"1075","2.8588313513068133","2.8588313513068133","2.8588313513068133"
"1076","2.857285510272719","2.857285510272719","2.857285510272719"
"1077","2.8627696273110486","2.8627696273110486","2.8627696273110486"
"1078","2.85982678415539","2.85982678415539","2.85982678415539"
"1079","2.863211327195764","2.863211327195764","2.863211327195764"
"1080","2.8561686046481047","2.8561686046481047","2.8561686046481047"
"1081","2.850427269188818","2.850427269188818","2.850427269188818"
"1082","2.857161126992447","2.857161126992447","2.857161126992447"
"1083","2.852922703656892","2.852922703656892","2.852922703656892"
"1084","2.8567867700471687","2.8567867700471687","2.8567867700471687"
"1085","2.842945482905503","2.842945482905503","2.842945482905503"
"1086","2.853210410854081","2.853210410854081","2.853210410854081"
"1087","2.841469419799978","2.841469419799978","2.841469419799978"
"1088","2.8412262254628002","2.8412262254628002","2.8412262254628002"
"1089","2.8441541957727168","2.8441541957727168","2.8441541957727168"
"1090","2.846281356581734","2.846281356581734","2.846281356581734"
"1091","2.840777685283698","2.840777685283698","2.840777685283698"
"1092","2.8434401656999397","2.8434401656999397","2.8434401656999397"
"1093","2.835009599937606","2.835009599937606","2.835009599937606"
"1094","2.8392912087387083","2.8392912087387083","2.8392912087387083"
"1095","2.8345814542700682","2.8345814542700682","2.8345814542700682"
"1096","2.829940140999446","2.829940140999446","2.829940140999446"
"1097","2.834857267365791","2.834857267365791","2.834857267365791"
"1098","2.8285924328374823","2.8285924328374823","2.8285924328374823"
"1099","2.8264739215205337","2.8264739215205337","2.8264739215205337"
"1100","2.8310592139349464","2.8310592139349464","2.8310592139349464"
"1101","2.8311736908846217","2.8311736908846217","2.8311736908846217"
"1102","2.8254105025647585","2.8254105025647585","2.8254105025647585"
"1103","2.828788015253507","2.828788015253507","2.828788015253507"
"1104","2.8178660624352196","2.8178660624352196","2.8178660624352196"
"1105","2.8224443702388236","2.8224443702388236","2.8224443702388236"
"1106","2.8208103387511945","2.8208103387511945","2.8208103387511945"
"1107","2.819630904274585","2.819630904274585","2.819630904274585"
"1108","2.815686797916438","2.815686797916438","2.815686797916438"
"1109","2.813776282458581","2.813776282458581","2.813776282458581"
"1110","2.815530937093368","2.815530937093368","2.815530937093368"
"1111","2.8090828939831263","2.8090828939831263","2.8090828939831263"
"1112","2.808104822917434","2.808104822917434","2.808104822917434"
"1113","2.8079471506758127","2.8079471506758127","2.8079471506758127"
"1114","2.807270423179085","2.807270423179085","2.807270423179085"
"1115","2.8088532199961045","2.8088532199961045","2.8088532199961045"
"1116","2.8067877892404796","2.8067877892404796","2.8067877892404796"
"1117","2.799230326527322","2.799230326527322","2.799230326527322"
"1118","2.8015853361297776","2.8015853361297776","2.8015853361297776"
"1119","2.7952174255191493","2.7952174255191493","2.7952174255191493"
"1120","2.798095366205147","2.798095366205147","2.798095366205147"
"1121","2.7947672886558723","2.7947672886558723","2.7947672886558723"
"1122","2.794052629683414","2.794052629683414","2.794052629683414"
"1123","2.7809718403215666","2.7809718403215666","2.7809718403215666"
"1124","2.7933211265016724","2.7933211265016724","2.7933211265016724"
"1125","2.7900877722353323","2.7900877722353323","2.7900877722353323"
"1126","2.7900833392987407","2.7900833392987407","2.7900833392987407"
"1127","2.7880840409849914","2.7880840409849914","2.7880840409849914"
"1128","2.7887914898634336","2.7887914898634336","2.7887914898634336"
"1129","2.7810844954063794","2.7810844954063794","2.7810844954063794"
"1130","2.7857391434979073","2.7857391434979073","2.7857391434979073"
"1131","2.7790554441983257","2.7790554441983257","2.7790554441983257"
"1132","2.777223337344607","2.777223337344607","2.777223337344607"
"1133","2.7766391686876886","2.7766391686876886","2.7766391686876886"
"1134","2.7723480372058695","2.7723480372058695","2.7723480372058695"
"1135","2.7746772460977227","2.7746772460977227","2.7746772460977227"
"1136","2.766104545355207","2.766104545355207","2.766104545355207"
"1137","2.7676768999878694","2.7676768999878694","2.7676768999878694"
"1138","2.762767883036999","2.762767883036999","2.762767883036999"
"1139","2.768749873034889","2.768749873034889","2.768749873034889"
"1140","2.766365770880133","2.766365770880133","2.766365770880133"
"1141","2.7675765577366254","2.7675765577366254","2.7675765577366254"
"1142","2.7627714921869337","2.7627714921869337","2.7627714921869337"
"1143","2.7565996853152903","2.7565996853152903","2.7565996853152903"
"1144","2.7556488174229306","2.7556488174229306","2.7556488174229306"
"1145","2.7572089838521205","2.7572089838521205","2.7572089838521205"
"1146","2.754213213639392","2.754213213639392","2.754213213639392"
"1147","2.754055860576933","2.754055860576933","2.754055860576933"
"1148","2.759076155911258","2.759076155911258","2.759076155911258"
"1149","2.7512538873497543","2.7512538873497543","2.7512538873497543"
"1150","2.749123741364005","2.749123741364005","2.749123741364005"
"1151","2.7513587355155176","2.7513587355155176","2.7513587355155176"
"1152","2.751968655294171","2.751968655294171","2.751968655294171"
"1153","2.7459212737303607","2.7459212737303607","2.7459212737303607"
"1154","2.747148372482101","2.747148372482101","2.747148372482101"
"1155","2.740293888892571","2.740293888892571","2.740293888892571"
"1156","2.7399200799540266","2.7399200799540266","2.7399200799540266"
"1157","2.7421940790508086","2.7421940790508086","2.7421940790508086"
"1158","2.7391334072686733","2.7391334072686733","2.7391334072686733"
"1159","2.7351881717240905","2.7351881717240905","2.7351881717240905"
"1160","2.7361642370187327","2.7361642370187327","2.7361642370187327"
"1161","2.7325852516398443","2.7325852516398443","2.7325852516398443"
"1162","2.7338859584203457","2.7338859584203457","2.7338859584203457"
"1163","2.7238811674335883","2.7238811674335883","2.7238811674335883"
"1164","2.7291528887372114","2.7291528887372114","2.7291528887372114"
"1165","2.734670281382336","2.734670281382336","2.734670281382336"
"1166","2.7292493433961647","2.7292493433961647","2.7292493433961647"
"1167","2.726055289284326","2.726055289284326","2.726055289284326"
"1168","2.7244541848006194","2.7244541848006194","2.7244541848006194"
"1169","2.7255689339364326","2.7255689339364326","2.7255689339364326"
"1170","2.7224566502374508","2.7224566502374508","2.7224566502374508"
"1171","2.7204256259950346","2.7204256259950346","2.7204256259950346"
"1172","2.7207006037258687","2.7207006037258687","2.7207006037258687"
"1173","2.7116781724265313","2.7116781724265313","2.7116781724265313"
"1174","2.7166282963520496","2.7166282963520496","2.7166282963520496"
"1175","2.7139018707061187","2.7139018707061187","2.7139018707061187"
"1176","2.717187028727043","2.717187028727043","2.717187028727043"
"1177","2.7113941165264843","2.7113941165264843","2.7113941165264843"
"1178","2.716206004383275","2.716206004383275","2.716206004383275"
"1179","2.7032462683527263","2.7032462683527263","2.7032462683527263"
"1180","2.706579747087686","2.706579747087686","2.706579747087686"
"1181","2.701945336751873","2.701945336751873","2.701945336751873"
"1182","2.7000979968463215","2.7000979968463215","2.7000979968463215"
"1183","2.7013957079337563","2.7013957079337563","2.7013957079337563"
"1184","2.7021107122072863","2.7021107122072863","2.7021107122072863"
"1185","2.7010650058472527","2.7010650058472527","2.7010650058472527"
"1186","2.699798691308184","2.699798691308184","2.699798691308184"
"1187","2.6996036560973735","2.6996036560973735","2.6996036560973735"
"1188","2.702533096949628","2.702533096949628","2.702533096949628"
"1189","2.695937354619673","2.695937354619673","2.695937354619673"
"1190","2.6925486792409936","2.6925486792409936","2.6925486792409936"
"1191","2.6975098500284513","2.6975098500284513","2.6975098500284513"
"1192","2.6921448890691537","2.6921448890691537","2.6921448890691537"
"1193","2.684521716134681","2.684521716134681","2.684521716134681"
"1194","2.6843564845251384","2.6843564845251384","2.6843564845251384"
"1195","2.68025894550659","2.68025894550659","2.68025894550659"
"1196","2.685257809628034","2.685257809628034","2.685257809628034"
"1197","2.6802095728536517","2.6802095728536517","2.6802095728536517"
"1198","2.682114106779045","2.682114106779045","2.682114106779045"
"1199","2.683012684257934","2.683012684257934","2.683012684257934"
"1200","2.6828759516799474","2.6828759516799474","2.6828759516799474"
"1201","2.67426132712049","2.67426132712049","2.67426132712049"
"1202","2.6763492502293085","2.6763492502293085","2.6763492502293085"
"1203","2.676939351563473","2.676939351563473","2.676939351563473"
"1204","2.668067075640196","2.668067075640196","2.668067075640196"
"1205","2.665244607032277","2.665244607032277","2.665244607032277"
"1206","2.6684556562919752","2.6684556562919752","2.6684556562919752"
"1207","2.668969997720109","2.668969997720109","2.668969997720109"
"1208","2.665637708951777","2.665637708951777","2.665637708951777"
"1209","2.6634953006292346","2.6634953006292346","2.6634953006292346"
"1210","2.6625696844570483","2.6625696844570483","2.6625696844570483"
"1211","2.660877533937106","2.660877533937106","2.660877533937106"
"1212","2.6678203849616113","2.6678203849616113","2.6678203849616113"
"1213","2.6602518224791276","2.6602518224791276","2.6602518224791276"
"1214","2.6650413713159504","2.6650413713159504","2.6650413713159504"
"1215","2.6530425663730277","2.6530425663730277","2.6530425663730277"
"1216","2.6556478275120172","2.6556478275120172","2.6556478275120172"
"1217","2.6531604594389355","2.6531604594389355","2.6531604594389355"
"1218","2.648170766783005","2.648170766783005","2.648170766783005"
"1219","2.6466299906463973","2.6466299906463973","2.6466299906463973"
"1220","2.6504735412779845","2.6504735412779845","2.6504735412779845"
"1221","2.648779742296916","2.648779742296916","2.648779742296916"
"1222","2.644422261356391","2.644422261356391","2.644422261356391"
"1223","2.643460346920314","2.643460346920314","2.643460346920314"
"1224","2.6402232139951085","2.6402232139951085","2.6402232139951085"
"1225","2.6497178821722627","2.6497178821722627","2.6497178821722627"
"1226","2.639349077388237","2.639349077388237","2.639349077388237"
"1227","2.6434505403740913","2.6434505403740913","2.6434505403740913"
"1228","2.640083264009809","2.640083264009809","2.640083264009809"
"1229","2.6363248196281495","2.6363248196281495","2.6363248196281495"
"1230","2.6321075492147936","2.6321075492147936","2.6321075492147936"
"1231","2.6336660188277166","2.6336660188277166","2.6336660188277166"
"1232","2.6279179032385","2.6279179032385","2.6279179032385"
"1233","2.6294242734265425","2.6294242734265425","2.6294242734265425"
"1234","2.629531859868206","2.629531859868206","2.629531859868206"
"1235","2.623218113919953","2.623218113919953","2.623218113919953"
"1236","2.6318723116595213","2.6318723116595213","2.6318723116595213"
"1237","2.6209565066707","2.6209565066707","2.6209565066707"
"1238","2.6211021983830722","2.6211021983830722","2.6211021983830722"
"1239","2.620620610914557","2.620620610914557","2.620620610914557"
"1240","2.6213736722945615","2.6213736722945615","2.6213736722945615"
"1241","2.6122789552027825","2.6122789552027825","2.6122789552027825"
"1242","2.615555103353123","2.615555103353123","2.615555103353123"
"1243","2.6189063156376506","2.6189063156376506","2.6189063156376506"
"1244","2.6188532165862997","2.6188532165862997","2.6188532165862997"
"1245","2.610598965956611","2.610598965956611","2.610598965956611"
"1246","2.6081690261422192","2.6081690261422192","2.6081690261422192"
"1247","2.6019183549741283","2.6019183549741283","2.6019183549741283"
"1248","2.6060852849863148","2.6060852849863148","2.6060852849863148"
"1249","2.602868789535074","2.602868789535074","2.602868789535074"
"1250","2.6026492634369642","2.6026492634369642","2.6026492634369642"
"1251","2.5977139291763307","2.5977139291763307","2.5977139291763307"
"1252","2.59874643713703","2.59874643713703","2.59874643713703"
"1253","2.596872518884251","2.596872518884251","2.596872518884251"
"1254","2.5964506985708287","2.5964506985708287","2.5964506985708287"
"1255","2.597168785520422","2.597168785520422","2.597168785520422"
"1256","2.5934693869287146","2.5934693869287146","2.5934693869287146"
"1257","2.59050143725799","2.59050143725799","2.59050143725799"
"1258","2.5874959898013765","2.5874959898013765","2.5874959898013765"
"1259","2.5824455543527294","2.5824455543527294","2.5824455543527294"
"1260","2.5857235086823493","2.5857235086823493","2.5857235086823493"
"1261","2.5906031762774946","2.5906031762774946","2.5906031762774946"
"1262","2.5845330125002657","2.5845330125002657","2.5845330125002657"
"1263","2.5845240916022014","2.5845240916022014","2.5845240916022014"
"1264","2.5853797921637454","2.5853797921637454","2.5853797921637454"
"1265","2.5843712751305574","2.5843712751305574","2.5843712751305574"
"1266","2.580687594213581","2.580687594213581","2.580687594213581"
"1267","2.5736783823446747","2.5736783823446747","2.5736783823446747"
"1268","2.574515639845282","2.574515639845282","2.574515639845282"
"1269","2.573953195268419","2.573953195268419","2.573953195268419"
"1270","2.5687265249417544","2.5687265249417544","2.5687265249417544"
"1271","2.574136283006752","2.574136283006752","2.574136283006752"
"1272","2.5720596062974654","2.5720596062974654","2.5720596062974654"
"1273","2.5684403914900176","2.5684403914900176","2.5684403914900176"
"1274","2.565845038683168","2.565845038683168","2.565845038683168"
"1275","2.5702827512173827","2.5702827512173827","2.5702827512173827"
"1276","2.565994601136132","2.565994601136132","2.565994601136132"
"1277","2.5605825997477076","2.5605825997477076","2.5605825997477076"
"1278","2.563021175139642","2.563021175139642","2.563021175139642"
"1279","2.559437275532633","2.559437275532633","2.559437275532633"
"1280","2.5619494491781953","2.5619494491781953","2.5619494491781953"
"1281","2.559812459696317","2.559812459696317","2.559812459696317"
"1282","2.556823329704406","2.556823329704406","2.556823329704406"
"1283","2.559925174713135","2.559925174713135","2.559925174713135"
"1284","2.5564996699873737","2.5564996699873737","2.5564996699873737"
"1285","2.552583045242878","2.552583045242878","2.552583045242878"
"1286","2.5506907844254747","2.5506907844254747","2.5506907844254747"
"1287","2.5433984717169222","2.5433984717169222","2.5433984717169222"
"1288","2.5454458414636467","2.5454458414636467","2.5454458414636467"
"1289","2.5439560289593066","2.5439560289593066","2.5439560289593066"
"1290","2.543244952191657","2.543244952191657","2.543244952191657"
"1291","2.544643728562645","2.544643728562645","2.544643728562645"
"1292","2.534854223711649","2.534854223711649","2.534854223711649"
"1293","2.5390959098018357","2.5390959098018357","2.5390959098018357"
"1294","2.5390616946737428","2.5390616946737428","2.5390616946737428"
"1295","2.5360047927098495","2.5360047927098495","2.5360047927098495"
"1296","2.536301409074236","2.536301409074236","2.536301409074236"
"1297","2.5382186913639306","2.5382186913639306","2.5382186913639306"
"1298","2.5305059346039926","2.5305059346039926","2.5305059346039926"
"1299","2.5332607616235183","2.5332607616235183","2.5332607616235183"
"1300","2.519260357856532","2.519260357856532","2.519260357856532"
"1301","2.52732147935791","2.52732147935791","2.52732147935791"
"1302","2.5261245661536815","2.5261245661536815","2.5261245661536815"
"1303","2.5272317297996634","2.5272317297996634","2.5272317297996634"
"1304","2.523249835242299","2.523249835242299","2.523249835242299"
"1305","2.520700404283838","2.520700404283838","2.520700404283838"
"1306","2.522340106816977","2.522340106816977","2.522340106816977"
"1307","2.5139239052441553","2.5139239052441553","2.5139239052441553"
"1308","2.512739347669543","2.512739347669543","2.512739347669543"
"1309","2.5097327360813653","2.5097327360813653","2.5097327360813653"
"1310","2.511091299748645","2.511091299748645","2.511091299748645"
"1311","2.5161216409067273","2.5161216409067273","2.5161216409067273"
"1312","2.5102865911764676","2.5102865911764676","2.5102865911764676"
"1313","2.503905485272931","2.503905485272931","2.503905485272931"
"1314","2.506103039627793","2.506103039627793","2.506103039627793"
"1315","2.50557294178872","2.50557294178872","2.50557294178872"
"1316","2.5052613254261815","2.5052613254261815","2.5052613254261815"
"1317","2.5042334343575785","2.5042334343575785","2.5042334343575785"
"1318","2.501506269296864","2.501506269296864","2.501506269296864"
"1319","2.4982032190764003","2.4982032190764003","2.4982032190764003"
"1320","2.498484269120323","2.498484269120323","2.498484269120323"
"1321","2.497005215648227","2.497005215648227","2.497005215648227"
"1322","2.499438126666486","2.499438126666486","2.499438126666486"
"1323","2.4991574043827276","2.4991574043827276","2.4991574043827276"
"1324","2.4915153136494483","2.4915153136494483","2.4915153136494483"
"1325","2.4931634022324","2.4931634022324","2.4931634022324"
"1326","2.4917940830381267","2.4917940830381267","2.4917940830381267"
"1327","2.488751314042616","2.488751314042616","2.488751314042616"
"1328","2.4875822157547955","2.4875822157547955","2.4875822157547955"
"1329","2.4868121005694994","2.4868121005694994","2.4868121005694994"
"1330","2.4881556941690506","2.4881556941690506","2.4881556941690506"
"1331","2.483529415015131","2.483529415015131","2.483529415015131"
"1332","2.4896956983953715","2.4896956983953715","2.4896956983953715"
"1333","2.479247044595191","2.479247044595191","2.479247044595191"
"1334","2.479112947673435","2.479112947673435","2.479112947673435"
"1335","2.476730578045885","2.476730578045885","2.476730578045885"
"1336","2.4753486983059556","2.4753486983059556","2.4753486983059556"
"1337","2.4648203788253014","2.4648203788253014","2.4648203788253014"
"1338","2.4695395358288805","2.4695395358288805","2.4695395358288805"
"1339","2.468852205278585","2.468852205278585","2.468852205278585"
"1340","2.4724681122451","2.4724681122451","2.4724681122451"
"1341","2.4697018098390107","2.4697018098390107","2.4697018098390107"
"1342","2.470303180105999","2.470303180105999","2.470303180105999"
"1343","2.4615265056230275","2.4615265056230275","2.4615265056230275"
"1344","2.459932424696759","2.459932424696759","2.459932424696759"
"1345","2.464571150369535","2.464571150369535","2.464571150369535"
"1346","2.4571115016101395","2.4571115016101395","2.4571115016101395"
"1347","2.459995996385711","2.459995996385711","2.459995996385711"
"1348","2.4512214249989484","2.4512214249989484","2.4512214249989484"
"1349","2.4552447646624787","2.4552447646624787","2.4552447646624787"
"1350","2.4607222098505592","2.4607222098505592","2.4607222098505592"
"1351","2.4520336115165264","2.4520336115165264","2.4520336115165264"
"1352","2.4558878523865713","2.4558878523865713","2.4558878523865713"
"1353","2.451846607815605","2.451846607815605","2.451846607815605"
"1354","2.452949465937505","2.452949465937505","2.452949465937505"
"1355","2.444558271356858","2.444558271356858","2.444558271356858"
"1356","2.447356129157837","2.447356129157837","2.447356129157837"
"1357","2.444729153256063","2.444729153256063","2.444729153256063"
"1358","2.443010421399027","2.443010421399027","2.443010421399027"
"1359","2.444544314379469","2.444544314379469","2.444544314379469"
"1360","2.438176172988082","2.438176172988082","2.438176172988082"
"1361","2.4401547488838116","2.4401547488838116","2.4401547488838116"
"1362","2.437110915548692","2.437110915548692","2.437110915548692"
"1363","2.4328153349692","2.4328153349692","2.4328153349692"
"1364","2.4316395113422913","2.4316395113422913","2.4316395113422913"
"1365","2.4393441554206072","2.4393441554206072","2.4393441554206072"
"1366","2.4365610505468793","2.4365610505468793","2.4365610505468793"
"1367","2.4354562354683877","2.4354562354683877","2.4354562354683877"
"1368","2.4324996219319437","2.4324996219319437","2.4324996219319437"
"1369","2.4300871071519796","2.4300871071519796","2.4300871071519796"
"1370","2.4217373948553576","2.4217373948553576","2.4217373948553576"
"1371","2.4214986137228554","2.4214986137228554","2.4214986137228554"
"1372","2.4188570386432695","2.4188570386432695","2.4188570386432695"
"1373","2.4270702339245473","2.4270702339245473","2.4270702339245473"
"1374","2.4183745195725934","2.4183745195725934","2.4183745195725934"
"1375","2.4206021632337937","2.4206021632337937","2.4206021632337937"
"1376","2.411895572618581","2.411895572618581","2.411895572618581"
"1377","2.4183497570618635","2.4183497570618635","2.4183497570618635"
"1378","2.4153488046600398","2.4153488046600398","2.4153488046600398"
"1379","2.415714025352281","2.415714025352281","2.415714025352281"
"1380","2.4098854179494666","2.4098854179494666","2.4098854179494666"
"1381","2.4082340173432604","2.4082340173432604","2.4082340173432604"
"1382","2.4086249100232964","2.4086249100232964","2.4086249100232964"
"1383","2.4071412587324303","2.4071412587324303","2.4071412587324303"
